team,date,matchup,wl,min,pts,team_id,game_id,season,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,bubble,sample
PHX,2019-12-02,PHX @ CHA,W,240,109,1610612756,0021900293,2019-20,39,88,0.443,9,42,0.214,22,30,0.733,9,28,37,30,12,7,7,21,5.0,False,False
PHX,2019-11-29,PHX vs. DAL,L,240,113,1610612756,0021900277,2019-20,41,93,0.441,13,38,0.342,18,25,0.72,11,36,47,29,3,3,10,29,-7.0,False,False
PHX,2019-11-27,PHX vs. WAS,L,241,132,1610612756,0021900263,2019-20,48,93,0.516,15,38,0.395,21,24,0.875,12,28,40,29,7,6,15,21,-8.0,False,False
PHX,2019-11-24,PHX @ DEN,L,240,104,1610612756,0021900238,2019-20,41,82,0.5,12,35,0.343,10,12,0.833,7,29,36,25,4,2,12,18,-12.0,False,False
PHX,2019-11-23,PHX @ MIN,W,239,100,1610612756,0021900225,2019-20,33,96,0.344,10,35,0.286,24,26,0.923,12,44,56,22,9,3,7,17,2.0,False,False
PHX,2019-11-21,PHX vs. NOP,L,239,121,1610612756,0021900214,2019-20,40,86,0.465,13,31,0.419,28,32,0.875,9,29,38,28,10,3,14,19,-3.0,False,False
PHX,2019-11-19,PHX @ SAC,L,239,116,1610612756,0021900200,2019-20,38,89,0.427,12,36,0.333,28,34,0.824,14,25,39,24,11,4,10,20,-4.0,False,False
PHX,2019-11-18,PHX vs. BOS,L,239,85,1610612756,0021900195,2019-20,33,82,0.402,10,36,0.278,9,12,0.75,8,37,45,22,7,6,19,17,-14.0,False,False
PHX,2019-11-14,PHX vs. ATL,W,241,128,1610612756,0021900165,2019-20,41,85,0.482,15,39,0.385,31,38,0.816,7,32,39,32,6,2,20,24,16.0,False,False
PHX,2019-11-12,PHX vs. LAL,L,240,115,1610612756,0021900151,2019-20,43,91,0.473,16,38,0.421,13,17,0.765,6,33,39,32,3,4,11,22,-8.0,False,False
PHX,2019-11-10,PHX vs. BKN,W,241,138,1610612756,0021900137,2019-20,52,99,0.525,19,42,0.452,15,19,0.789,5,37,42,37,8,7,7,17,26.0,False,False
PHX,2019-11-07,PHX vs. MIA,L,240,108,1610612756,0021900114,2019-20,37,84,0.44,11,32,0.344,23,31,0.742,10,30,40,22,4,3,14,21,-16.0,False,False
PHX,2019-11-04,PHX vs. PHI,W,239,114,1610612756,0021900095,2019-20,41,77,0.532,11,28,0.393,21,27,0.778,5,35,40,24,6,5,19,24,5.0,False,False
PHX,2019-11-02,PHX @ MEM,W,239,114,1610612756,0021900081,2019-20,44,88,0.5,14,34,0.412,12,16,0.75,4,28,32,26,9,2,17,20,9.0,False,False
PHX,2019-10-30,PHX @ GSW,W,239,121,1610612756,0021900065,2019-20,44,96,0.458,15,36,0.417,18,21,0.857,13,32,45,33,12,4,16,22,11.0,False,False
PHX,2019-10-28,PHX vs. UTA,L,241,95,1610612756,0021900049,2019-20,33,80,0.413,13,34,0.382,16,23,0.696,3,37,40,23,7,3,16,31,-1.0,False,False
PHX,2019-10-26,PHX vs. LAC,W,240,130,1610612756,0021900035,2019-20,43,86,0.5,17,43,0.395,27,34,0.794,9,40,49,32,9,3,16,34,8.0,False,False
PHX,2019-10-25,PHX @ DEN,L,265,107,1610612756,0021900023,2019-20,34,86,0.395,8,28,0.286,31,32,0.969,10,44,54,25,5,1,17,35,-1.0,False,False
PHX,2019-10-23,PHX vs. SAC,W,239,124,1610612756,0021900012,2019-20,49,98,0.5,11,33,0.333,15,18,0.833,9,35,44,31,13,9,14,25,29.0,False,False
NOP,2020-08-13,NOP @ ORL,L,239,127,1610612740,0021901312,2019-20,48,87,0.552,10,34,0.294,21,27,0.778,9,31,40,22,6,4,13,22,-6.0,True,False
NOP,2020-08-11,NOP @ SAC,L,240,106,1610612740,0021901302,2019-20,42,82,0.512,7,24,0.292,15,19,0.789,5,29,34,25,8,6,19,18,-6.0,True,False
NOP,2020-08-09,NOP vs. SAS,L,239,113,1610612740,0021901287,2019-20,42,96,0.438,12,30,0.4,17,22,0.773,16,32,48,30,5,5,19,26,-9.0,True,True
NOP,2020-08-07,NOP vs. WAS,W,240,118,1610612740,0021901278,2019-20,42,88,0.477,12,35,0.343,22,26,0.846,11,34,45,25,7,8,18,19,11.0,True,True
NOP,2020-08-06,NOP @ SAC,L,239,125,1610612740,0021901268,2019-20,47,82,0.573,14,34,0.412,17,23,0.739,5,25,30,31,4,3,17,26,-15.0,True,False
NOP,2020-08-03,NOP vs. MEM,W,239,109,1610612740,0021901253,2019-20,37,82,0.451,11,29,0.379,24,39,0.615,8,41,49,25,7,1,14,20,10.0,True,True
NOP,2020-08-01,NOP @ LAC,L,240,103,1610612740,0021901241,2019-20,38,85,0.447,9,30,0.3,18,28,0.643,9,39,48,24,4,1,18,23,-23.0,True,False
NOP,2020-07-30,NOP vs. UTA,L,239,104,1610612740,0021901231,2019-20,40,94,0.426,11,31,0.355,13,18,0.722,15,30,45,22,12,2,20,25,-2.0,True,True
NOP,2020-03-08,NOP @ MIN,W,241,120,1610612740,0021900947,2019-20,44,90,0.489,11,35,0.314,21,31,0.677,10,44,54,28,7,5,25,23,13.0,False,False
NOP,2020-03-06,NOP vs. MIA,W,240,110,1610612740,0021900936,2019-20,38,91,0.418,14,38,0.368,20,28,0.714,15,38,53,28,7,6,17,25,6.0,False,False
NOP,2020-03-04,NOP @ DAL,L,265,123,1610612740,0021900923,2019-20,50,114,0.439,17,46,0.37,6,11,0.545,15,37,52,28,8,4,14,23,-4.0,False,False
NOP,2020-03-03,NOP vs. MIN,L,241,134,1610612740,0021900911,2019-20,52,100,0.52,14,39,0.359,16,27,0.593,13,31,44,37,13,2,15,18,-5.0,False,False
NOP,2020-03-01,NOP vs. LAL,L,239,114,1610612740,0021900900,2019-20,40,95,0.421,7,32,0.219,27,33,0.818,15,37,52,24,7,3,16,11,-8.0,False,False
NOP,2020-02-28,NOP vs. CLE,W,239,116,1610612740,0021900883,2019-20,48,88,0.545,9,23,0.391,11,15,0.733,12,37,49,36,12,8,16,17,12.0,False,False
NOP,2020-02-25,NOP @ LAL,L,240,109,1610612740,0021900861,2019-20,39,86,0.453,8,27,0.296,23,30,0.767,6,39,45,31,10,2,20,24,-9.0,False,True
NOP,2020-02-23,NOP @ GSW,W,239,115,1610612740,0021900847,2019-20,46,98,0.469,17,42,0.405,6,13,0.462,14,38,52,34,7,5,13,15,14.0,False,False
NOP,2020-02-21,NOP @ POR,W,240,128,1610612740,0021900834,2019-20,45,84,0.536,18,34,0.529,20,33,0.606,9,37,46,36,8,3,17,23,13.0,False,False
NOP,2020-02-13,NOP vs. OKC,L,238,118,1610612740,0021900819,2019-20,42,86,0.488,14,35,0.4,20,27,0.741,8,38,46,31,3,7,17,20,-5.0,False,False
NOP,2020-02-11,NOP vs. POR,W,240,138,1610612740,0021900804,2019-20,49,92,0.533,14,34,0.412,26,32,0.813,14,36,50,40,7,5,13,20,21.0,False,False
NOP,2020-02-08,NOP @ IND,W,241,124,1610612740,0021900780,2019-20,44,95,0.463,15,38,0.395,21,25,0.84,16,37,53,27,8,2,15,24,7.0,False,False
NOP,2020-02-06,NOP @ CHI,W,240,125,1610612740,0021900765,2019-20,49,87,0.563,16,38,0.421,11,19,0.579,9,36,45,38,12,7,21,20,6.0,False,True
NOP,2020-02-04,NOP vs. MIL,L,242,108,1610612740,0021900751,2019-20,38,99,0.384,14,49,0.286,18,24,0.75,8,41,49,26,10,6,17,17,-12.0,False,False
NOP,2020-02-02,NOP @ HOU,L,240,109,1610612740,0021900738,2019-20,42,94,0.447,10,33,0.303,15,20,0.75,16,47,63,21,6,6,21,16,-8.0,False,False
NOP,2020-01-31,NOP vs. MEM,W,241,139,1610612740,0021900723,2019-20,51,95,0.537,15,34,0.441,22,26,0.846,16,41,57,30,8,4,19,22,28.0,False,False
NOP,2020-01-28,NOP @ CLE,W,241,125,1610612740,0021900700,2019-20,47,88,0.534,13,34,0.382,18,24,0.75,7,34,41,29,9,11,16,16,14.0,False,False
NOP,2020-01-26,NOP vs. BOS,W,240,123,1610612740,0021900691,2019-20,44,92,0.478,16,36,0.444,19,29,0.655,18,36,54,31,7,5,18,21,15.0,False,False
NOP,2020-01-24,NOP vs. DEN,L,240,106,1610612740,0021900676,2019-20,38,82,0.463,12,27,0.444,18,30,0.6,12,33,45,24,8,7,17,17,-7.0,False,False
NOP,2020-01-22,NOP vs. SAS,L,240,117,1610612740,0021900663,2019-20,39,84,0.464,14,36,0.389,25,32,0.781,8,33,41,26,6,3,14,21,-4.0,False,False
NOP,2020-01-20,NOP @ MEM,W,240,126,1610612740,0021900646,2019-20,42,88,0.477,21,48,0.438,21,24,0.875,5,38,43,24,7,7,16,18,10.0,False,False
NOP,2020-01-18,NOP vs. LAC,L,241,130,1610612740,0021900626,2019-20,46,86,0.535,15,41,0.366,23,36,0.639,12,36,48,32,7,4,21,26,-3.0,False,False
NOP,2020-01-16,NOP vs. UTA,W,265,138,1610612740,0021900616,2019-20,51,93,0.548,11,26,0.423,25,35,0.714,9,36,45,29,8,9,13,27,6.0,False,False
NOP,2020-01-13,NOP @ DET,W,266,117,1610612740,0021900591,2019-20,43,103,0.417,9,26,0.346,22,27,0.815,17,44,61,23,6,5,19,19,7.0,False,False
NOP,2020-01-11,NOP @ BOS,L,241,105,1610612740,0021900578,2019-20,40,100,0.4,14,45,0.311,11,18,0.611,15,28,43,29,4,6,16,19,-35.0,False,True
NOP,2020-01-10,NOP @ NYK,W,240,123,1610612740,0021900569,2019-20,48,86,0.558,18,38,0.474,9,17,0.529,6,37,43,35,8,6,19,16,12.0,False,False
NOP,2020-01-08,NOP vs. CHI,W,239,123,1610612740,0021900560,2019-20,41,87,0.471,15,44,0.341,26,32,0.813,12,38,50,31,7,8,14,16,15.0,False,False
NOP,2020-01-06,NOP vs. UTA,L,239,126,1610612740,0021900544,2019-20,45,94,0.479,12,31,0.387,24,30,0.8,13,35,48,23,4,5,6,20,-2.0,False,False
NOP,2020-01-04,NOP @ SAC,W,239,117,1610612740,0021900533,2019-20,38,87,0.437,16,45,0.356,25,33,0.758,9,35,44,28,11,3,15,25,2.0,False,False
NOP,2020-01-03,NOP @ LAL,L,239,113,1610612740,0021900522,2019-20,48,102,0.471,11,37,0.297,6,7,0.857,9,31,40,24,4,10,11,20,-10.0,False,False
NOP,2019-12-29,NOP vs. HOU,W,239,127,1610612740,0021900488,2019-20,50,102,0.49,18,44,0.409,9,13,0.692,14,32,46,32,9,4,9,17,15.0,False,False
NOP,2019-12-28,NOP vs. IND,W,240,120,1610612740,0021900474,2019-20,43,93,0.462,18,42,0.429,16,20,0.8,11,38,49,25,9,2,12,18,22.0,False,False
NOP,2019-12-25,NOP @ DEN,W,240,112,1610612740,0021900459,2019-20,41,90,0.456,18,43,0.419,12,12,1.0,14,38,52,23,9,5,18,14,12.0,False,True
NOP,2019-12-23,NOP @ POR,W,239,102,1610612740,0021900452,2019-20,38,93,0.409,15,35,0.429,11,16,0.688,13,42,55,23,6,6,12,19,8.0,False,False
NOP,2019-12-20,NOP @ GSW,L,240,102,1610612740,0021900429,2019-20,39,93,0.419,9,34,0.265,15,23,0.652,13,35,48,23,8,5,17,19,-4.0,False,False
NOP,2019-12-18,NOP @ MIN,W,241,107,1610612740,0021900411,2019-20,38,86,0.442,14,33,0.424,17,21,0.81,11,44,55,23,6,4,17,19,8.0,False,False
NOP,2019-12-17,NOP vs. BKN,L,264,101,1610612740,0021900404,2019-20,37,107,0.346,11,40,0.275,16,24,0.667,16,42,58,20,3,9,8,19,-7.0,False,False
NOP,2019-12-15,NOP vs. ORL,L,241,119,1610612740,0021900388,2019-20,47,88,0.534,19,43,0.442,6,12,0.5,11,29,40,34,6,7,17,21,-11.0,False,False
NOP,2019-12-13,NOP @ PHI,L,241,109,1610612740,0021900372,2019-20,38,88,0.432,9,24,0.375,24,35,0.686,12,33,45,24,5,2,9,29,-7.0,False,False
NOP,2019-12-11,NOP @ MIL,L,240,112,1610612740,0021900364,2019-20,39,88,0.443,16,45,0.356,18,22,0.818,7,35,42,29,8,5,21,17,-15.0,False,False
NOP,2019-12-09,NOP vs. DET,L,239,103,1610612740,0021900348,2019-20,40,91,0.44,8,38,0.211,15,22,0.682,10,35,45,24,6,1,12,22,-2.0,False,False
NOP,2019-12-07,NOP @ DAL,L,239,84,1610612740,0021900330,2019-20,32,89,0.36,3,32,0.094,17,21,0.81,8,26,34,17,4,2,14,23,-46.0,False,False
NOP,2019-12-05,NOP vs. PHX,L,264,132,1610612740,0021900319,2019-20,44,87,0.506,17,41,0.415,27,35,0.771,6,34,40,27,13,9,23,29,-7.0,False,False
NOP,2019-12-03,NOP vs. DAL,L,241,97,1610612740,0021900302,2019-20,38,94,0.404,11,41,0.268,10,15,0.667,9,38,47,20,4,4,11,19,-21.0,False,False
NOP,2019-12-01,NOP vs. OKC,L,239,104,1610612740,0021900289,2019-20,39,87,0.448,17,38,0.447,9,10,0.9,3,38,41,22,6,7,11,22,-3.0,False,False
NOP,2019-11-29,NOP @ OKC,L,239,104,1610612740,0021900275,2019-20,39,87,0.448,11,38,0.289,15,21,0.714,7,37,44,19,8,3,13,12,-5.0,False,False
NOP,2019-11-27,NOP vs. LAL,L,239,110,1610612740,0021900264,2019-20,34,84,0.405,17,40,0.425,25,30,0.833,13,29,42,20,7,4,19,23,-4.0,False,False
NOP,2019-11-24,NOP @ LAC,L,240,109,1610612740,0021900239,2019-20,43,98,0.439,13,41,0.317,10,18,0.556,12,33,45,26,1,6,9,26,-25.0,False,False
NOP,2019-11-23,NOP @ UTA,L,241,120,1610612740,0021900234,2019-20,42,101,0.416,17,41,0.415,19,20,0.95,9,29,38,21,7,6,10,24,-8.0,False,False
NOP,2019-11-21,NOP @ PHX,W,240,124,1610612740,0021900214,2019-20,47,88,0.534,16,35,0.457,14,22,0.636,8,36,44,28,8,6,17,25,3.0,False,False
NOP,2019-11-19,NOP vs. POR,W,240,115,1610612740,0021900199,2019-20,41,93,0.441,13,36,0.361,20,24,0.833,16,37,53,24,10,5,13,15,11.0,False,False
NOP,2019-11-17,NOP vs. GSW,W,240,108,1610612740,0021900187,2019-20,37,89,0.416,18,46,0.391,16,20,0.8,11,37,48,24,3,5,13,21,8.0,False,False
NOP,2019-11-16,NOP @ MIA,L,239,94,1610612740,0021900178,2019-20,37,82,0.451,16,35,0.457,4,6,0.667,7,24,31,23,10,2,18,16,-15.0,False,False
NOP,2019-11-14,NOP vs. LAC,W,241,132,1610612740,0021900164,2019-20,47,98,0.48,18,34,0.529,20,29,0.69,18,33,51,26,11,5,14,25,5.0,False,False
NOP,2019-11-11,NOP vs. HOU,L,238,116,1610612740,0021900142,2019-20,41,95,0.432,14,45,0.311,20,27,0.741,12,34,46,26,8,3,16,23,-6.0,False,False
NOP,2019-11-09,NOP @ CHA,W,239,115,1610612740,0021900128,2019-20,40,75,0.533,14,33,0.424,21,30,0.7,9,36,45,25,13,6,26,28,5.0,False,False
NOP,2019-11-08,NOP vs. TOR,L,240,104,1610612740,0021900121,2019-20,40,99,0.404,10,41,0.244,14,21,0.667,14,39,53,21,7,6,18,23,-18.0,False,False
NOP,2019-11-04,NOP @ BKN,L,239,125,1610612740,0021900092,2019-20,48,97,0.495,13,32,0.406,16,21,0.762,10,29,39,18,16,5,21,26,-10.0,False,False
NOP,2019-11-02,NOP @ OKC,L,240,104,1610612740,0021900077,2019-20,40,94,0.426,11,32,0.344,13,22,0.591,17,39,56,25,7,5,16,25,-11.0,False,False
NOP,2019-10-31,NOP vs. DEN,W,240,122,1610612740,0021900067,2019-20,41,77,0.532,15,33,0.455,25,32,0.781,2,35,37,30,7,4,15,21,15.0,False,False
NOP,2019-10-28,NOP vs. GSW,L,239,123,1610612740,0021900047,2019-20,48,103,0.466,15,47,0.319,12,22,0.545,11,30,41,36,13,7,15,20,-11.0,False,False
NOP,2019-10-26,NOP @ HOU,L,240,123,1610612740,0021900032,2019-20,46,100,0.46,18,50,0.36,13,16,0.813,9,33,42,27,9,2,17,30,-3.0,False,False
NOP,2019-10-25,NOP vs. DAL,L,239,116,1610612740,0021900021,2019-20,45,98,0.459,15,41,0.366,11,15,0.733,12,36,48,30,6,3,14,22,-7.0,False,False
NOP,2019-10-22,NOP @ TOR,L,265,122,1610612740,0021900001,2019-20,43,102,0.422,19,45,0.422,17,20,0.85,16,37,53,30,4,9,19,34,-8.0,False,False
MIL,2020-08-13,MIL @ MEM,L,241,106,1610612749,0021901311,2019-20,39,98,0.398,13,41,0.317,15,23,0.652,9,36,45,27,8,3,15,22,-13.0,True,True
MIL,2020-08-11,MIL @ WAS,W,241,126,1610612749,0021901303,2019-20,44,87,0.506,18,38,0.474,20,28,0.714,9,44,53,25,6,0,14,26,13.0,True,True
MIL,2020-08-10,MIL vs. TOR,L,239,106,1610612749,0021901294,2019-20,33,84,0.393,14,43,0.326,26,35,0.743,11,38,49,25,4,6,19,21,-8.0,True,False
MIL,2020-08-08,MIL @ DAL,L,264,132,1610612749,0021901284,2019-20,47,99,0.475,15,44,0.341,23,34,0.676,9,46,55,26,3,9,13,26,-4.0,True,False
MIL,2020-08-06,MIL vs. MIA,W,239,130,1610612749,0021901269,2019-20,41,78,0.526,15,37,0.405,33,38,0.868,5,39,44,27,7,3,14,21,14.0,True,True
MIL,2020-08-04,MIL vs. BKN,L,241,116,1610612749,0021901256,2019-20,42,88,0.477,17,51,0.333,15,23,0.652,7,47,54,28,3,5,18,19,-3.0,True,True
MIL,2020-08-02,MIL @ HOU,L,240,116,1610612749,0021901248,2019-20,45,92,0.489,9,35,0.257,17,23,0.739,17,48,65,21,6,6,22,23,-4.0,True,False
MIL,2020-07-31,MIL vs. BOS,W,241,119,1610612749,0021901236,2019-20,39,84,0.464,13,41,0.317,28,34,0.824,7,40,47,25,9,7,15,26,7.0,True,False
MIL,2020-03-09,MIL @ DEN,L,239,95,1610612749,0021900958,2019-20,34,90,0.378,15,50,0.3,12,18,0.667,11,37,48,23,8,4,17,15,-14.0,False,False
MIL,2020-03-08,MIL @ PHX,L,240,131,1610612749,0021900950,2019-20,51,95,0.537,13,33,0.394,16,21,0.762,7,29,36,23,7,3,10,29,-9.0,False,False
MIL,2020-03-06,MIL @ LAL,L,240,103,1610612749,0021900939,2019-20,37,89,0.416,12,43,0.279,17,23,0.739,5,40,45,22,8,1,19,32,-10.0,False,False
MIL,2020-03-04,MIL vs. IND,W,239,119,1610612749,0021900924,2019-20,43,94,0.457,13,46,0.283,20,22,0.909,11,45,56,26,8,4,16,14,19.0,False,False
MIL,2020-03-02,MIL @ MIA,L,241,89,1610612749,0021900906,2019-20,35,86,0.407,7,34,0.206,12,19,0.632,8,40,48,19,4,5,13,18,-16.0,False,False
MIL,2020-03-01,MIL @ CHA,W,240,93,1610612749,0021900895,2019-20,35,87,0.402,7,31,0.226,16,21,0.762,15,46,61,20,7,6,16,11,8.0,False,False
MIL,2020-02-28,MIL vs. OKC,W,238,133,1610612749,0021900882,2019-20,50,100,0.5,21,45,0.467,12,14,0.857,14,52,66,34,6,2,17,21,47.0,False,False
MIL,2020-02-25,MIL @ TOR,W,240,108,1610612749,0021900858,2019-20,32,84,0.381,14,42,0.333,30,36,0.833,8,45,53,23,10,10,13,19,11.0,False,False
MIL,2020-02-24,MIL @ WAS,W,266,137,1610612749,0021900851,2019-20,49,86,0.57,17,37,0.459,22,27,0.815,4,41,45,26,7,4,21,28,3.0,False,False
MIL,2020-02-22,MIL vs. PHI,W,240,119,1610612749,0021900840,2019-20,48,91,0.527,14,41,0.341,9,13,0.692,8,49,57,35,2,6,17,16,21.0,False,False
MIL,2020-02-20,MIL @ DET,W,239,126,1610612749,0021900820,2019-20,47,93,0.505,10,33,0.303,22,27,0.815,8,33,41,24,14,3,7,15,20.0,False,False
MIL,2020-02-12,MIL @ IND,L,239,111,1610612749,0021900810,2019-20,37,91,0.407,13,37,0.351,24,25,0.96,11,33,44,18,7,5,17,21,-7.0,False,False
MIL,2020-02-10,MIL vs. SAC,W,240,123,1610612749,0021900797,2019-20,43,96,0.448,18,42,0.429,19,23,0.826,8,47,55,26,7,5,13,18,12.0,False,False
MIL,2020-02-08,MIL @ ORL,W,241,111,1610612749,0021900777,2019-20,42,93,0.452,15,39,0.385,12,16,0.75,10,52,62,26,4,5,16,11,16.0,False,False
MIL,2020-02-06,MIL vs. PHI,W,240,112,1610612749,0021900766,2019-20,44,94,0.468,12,37,0.324,12,18,0.667,9,51,60,19,3,8,14,18,11.0,False,False
MIL,2020-02-04,MIL @ NOP,W,240,120,1610612749,0021900751,2019-20,48,102,0.471,11,36,0.306,13,17,0.765,8,45,53,34,11,7,17,19,12.0,False,False
MIL,2020-02-02,MIL vs. PHX,W,241,129,1610612749,0021900739,2019-20,48,97,0.495,15,38,0.395,18,27,0.667,16,44,60,30,4,12,16,25,21.0,False,True
MIL,2020-01-31,MIL vs. DEN,L,240,115,1610612749,0021900724,2019-20,43,95,0.453,12,40,0.3,17,26,0.654,7,39,46,29,7,5,13,14,-12.0,False,False
MIL,2020-01-28,MIL vs. WAS,W,241,151,1610612749,0021900705,2019-20,50,90,0.556,19,37,0.514,32,35,0.914,11,35,46,31,3,3,14,26,20.0,False,False
MIL,2020-01-24,MIL @ CHA,W,240,116,1610612749,0021900669,2019-20,44,87,0.506,10,36,0.278,18,24,0.75,12,41,53,26,8,8,15,22,13.0,False,False
MIL,2020-01-20,MIL vs. CHI,W,241,111,1610612749,0021900647,2019-20,45,77,0.584,11,26,0.423,10,23,0.435,3,45,48,34,7,5,23,15,13.0,False,False
MIL,2020-01-18,MIL @ BKN,W,240,117,1610612749,0021900627,2019-20,45,89,0.506,17,37,0.459,10,16,0.625,5,49,54,30,8,6,20,16,20.0,False,False
MIL,2020-01-16,MIL vs. BOS,W,240,128,1610612749,0021900615,2019-20,43,87,0.494,16,31,0.516,26,37,0.703,7,43,50,21,6,6,10,22,5.0,False,False
MIL,2020-01-14,MIL vs. NYK,W,238,128,1610612749,0021900601,2019-20,45,92,0.489,15,36,0.417,23,28,0.821,8,51,59,27,4,8,14,22,26.0,False,False
MIL,2020-01-11,MIL @ POR,W,241,122,1610612749,0021900583,2019-20,47,103,0.456,14,38,0.368,14,20,0.7,10,50,60,21,6,5,10,16,21.0,False,False
MIL,2020-01-10,MIL @ SAC,W,241,127,1610612749,0021900575,2019-20,47,95,0.495,10,39,0.256,23,30,0.767,7,45,52,29,11,4,11,12,21.0,False,False
MIL,2020-01-08,MIL @ GSW,W,241,107,1610612749,0021900562,2019-20,35,87,0.402,9,41,0.22,28,32,0.875,5,42,47,22,11,3,9,19,9.0,False,False
MIL,2020-01-06,MIL @ SAS,L,241,104,1610612749,0021900546,2019-20,38,95,0.4,15,45,0.333,13,14,0.929,10,28,38,24,5,5,8,15,-22.0,False,True
MIL,2020-01-04,MIL vs. SAS,W,239,127,1610612749,0021900531,2019-20,43,87,0.494,17,45,0.378,24,33,0.727,7,42,49,23,4,10,9,22,9.0,False,False
MIL,2020-01-01,MIL vs. MIN,W,240,106,1610612749,0021900506,2019-20,40,94,0.426,9,36,0.25,17,26,0.654,12,48,60,24,4,12,17,22,2.0,False,False
MIL,2019-12-30,MIL @ CHI,W,240,123,1610612749,0021900493,2019-20,46,84,0.548,11,32,0.344,20,24,0.833,10,49,59,29,6,9,16,17,21.0,False,False
MIL,2019-12-28,MIL vs. ORL,W,240,111,1610612749,0021900480,2019-20,43,84,0.512,13,37,0.351,12,18,0.667,14,44,58,30,6,5,23,13,11.0,False,False
MIL,2019-12-27,MIL @ ATL,W,239,112,1610612749,0021900469,2019-20,46,91,0.505,11,28,0.393,9,13,0.692,6,50,56,29,9,8,18,13,26.0,False,False
MIL,2019-12-25,MIL @ PHI,L,239,109,1610612749,0021900456,2019-20,45,95,0.474,13,33,0.394,6,8,0.75,8,39,47,23,6,6,10,15,-12.0,False,False
MIL,2019-12-22,MIL vs. IND,W,242,117,1610612749,0021900441,2019-20,44,104,0.423,15,44,0.341,14,17,0.824,16,45,61,31,10,9,9,7,28.0,False,False
MIL,2019-12-21,MIL @ NYK,W,241,123,1610612749,0021900434,2019-20,41,85,0.482,18,43,0.419,23,35,0.657,8,44,52,26,9,14,19,16,21.0,False,False
MIL,2019-12-19,MIL vs. LAL,W,241,111,1610612749,0021900417,2019-20,36,77,0.468,16,39,0.41,23,32,0.719,8,32,40,22,14,7,13,25,7.0,False,False
MIL,2019-12-16,MIL vs. DAL,L,240,116,1610612749,0021900398,2019-20,44,105,0.419,11,41,0.268,17,24,0.708,15,37,52,29,8,4,8,23,-4.0,False,False
MIL,2019-12-14,MIL vs. CLE,W,240,125,1610612749,0021900385,2019-20,46,85,0.541,14,37,0.378,19,26,0.731,8,33,41,26,12,6,12,17,17.0,False,False
MIL,2019-12-13,MIL @ MEM,W,241,127,1610612749,0021900376,2019-20,44,87,0.506,11,30,0.367,28,33,0.848,9,46,55,22,4,3,17,21,13.0,False,False
MIL,2019-12-11,MIL vs. NOP,W,241,127,1610612749,0021900364,2019-20,50,93,0.538,19,39,0.487,8,9,0.889,5,38,43,27,13,2,14,17,15.0,False,False
MIL,2019-12-09,MIL vs. ORL,W,240,110,1610612749,0021900347,2019-20,43,92,0.467,16,41,0.39,8,15,0.533,10,44,54,30,7,4,14,19,9.0,False,False
MIL,2019-12-06,MIL vs. LAC,W,240,119,1610612749,0021900327,2019-20,44,94,0.468,14,36,0.389,17,21,0.81,13,40,53,29,11,6,15,23,28.0,False,False
MIL,2019-12-04,MIL @ DET,W,240,127,1610612749,0021900307,2019-20,44,90,0.489,14,35,0.4,25,27,0.926,10,45,55,25,7,8,14,18,24.0,False,False
MIL,2019-12-02,MIL vs. NYK,W,240,132,1610612749,0021900297,2019-20,48,86,0.558,16,35,0.457,20,32,0.625,10,47,57,30,7,4,13,23,44.0,False,False
MIL,2019-11-30,MIL vs. CHA,W,241,137,1610612749,0021900283,2019-20,54,96,0.563,20,44,0.455,9,15,0.6,7,46,53,41,7,3,7,13,41.0,False,False
MIL,2019-11-29,MIL @ CLE,W,239,119,1610612749,0021900270,2019-20,45,88,0.511,12,34,0.353,17,23,0.739,11,36,47,28,7,4,13,15,9.0,False,False
MIL,2019-11-27,MIL vs. ATL,W,240,111,1610612749,0021900261,2019-20,42,88,0.477,10,34,0.294,17,27,0.63,10,37,47,25,6,11,14,23,9.0,False,False
MIL,2019-11-25,MIL vs. UTA,W,240,122,1610612749,0021900248,2019-20,43,97,0.443,13,41,0.317,23,29,0.793,15,34,49,21,6,6,9,15,4.0,False,False
MIL,2019-11-23,MIL vs. DET,W,239,104,1610612749,0021900233,2019-20,41,84,0.488,13,37,0.351,9,18,0.5,9,40,49,25,10,8,21,14,14.0,False,False
MIL,2019-11-21,MIL vs. POR,W,240,137,1610612749,0021900213,2019-20,50,106,0.472,16,43,0.372,21,26,0.808,18,40,58,32,7,3,12,20,8.0,False,False
MIL,2019-11-20,MIL @ ATL,W,241,135,1610612749,0021900204,2019-20,46,87,0.529,17,43,0.395,26,34,0.765,8,38,46,25,6,8,19,25,8.0,False,False
MIL,2019-11-18,MIL @ CHI,W,241,115,1610612749,0021900192,2019-20,38,82,0.463,15,41,0.366,24,35,0.686,8,40,48,24,12,9,15,16,14.0,False,False
MIL,2019-11-16,MIL @ IND,W,240,102,1610612749,0021900176,2019-20,43,96,0.448,11,39,0.282,5,7,0.714,8,47,55,23,6,8,14,13,19.0,False,False
MIL,2019-11-14,MIL vs. CHI,W,241,124,1610612749,0021900163,2019-20,42,88,0.477,6,33,0.182,34,47,0.723,17,41,58,24,9,4,22,22,9.0,False,False
