name,dist,value,made,desc,team,opp,x,y,player_id,game_id,event_id,shot_id,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,zone,area,date,period,min_left,sec_left
D. Sabonis,4,2,False,Jump Shot,ORL,IND,-40,23,1627734,0021900133,94,0021900133-094,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,1,3,47
D. Sabonis,2,2,False,Driving Hook Shot,ORL,IND,14,17,1627734,0021900133,99,0021900133-099,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,1,3,23
D. Augustin,2,2,True,Driving Layup Shot,ORL,IND,12,27,201571,0021900133,101,0021900133-101,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,1,3,14
D. McDermott,26,3,True,Jump Shot,ORL,IND,-82,247,203926,0021900133,102,0021900133-102,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191110,1,2,57
N. Vucevic,11,2,False,Turnaround Fadeaway shot,ORL,IND,74,83,202696,0021900133,104,0021900133-104,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8-16 ft.,Right Side(R),20191110,1,2,39
D. Sabonis,25,3,False,Jump Shot,ORL,IND,71,243,1627734,0021900133,106,0021900133-106,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20191110,1,2,29
T. Ross,19,2,True,Pullup Jump shot,ORL,IND,116,153,203082,0021900133,117,0021900133-117,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side Center(RC),20191110,1,2,17
T. Warren,2,2,True,Cutting Layup Shot,ORL,IND,10,21,203933,0021900133,119,0021900133-119,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,1,2,4
D. Augustin,3,2,False,Driving Layup Shot,ORL,IND,11,30,201571,0021900133,121,0021900133-121,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,1,1,44
M. Carter-Williams,0,2,False,Tip Layup Shot,ORL,IND,0,-6,203487,0021900133,123,0021900133-123,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Less Than 8 ft.,Center(C),20191110,1,1,36
T. Leaf,1,2,True,Driving Hook Shot,ORL,IND,9,7,1628388,0021900133,125,0021900133-125,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,1,1,31
T. Ross,25,3,True,Jump Shot,ORL,IND,-103,229,203082,0021900133,127,0021900133-127,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191110,1,1,12
T. Leaf,1,2,False,Layup Shot,ORL,IND,-2,10,1628388,0021900133,129,0021900133-129,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,1,0,46
D. McDermott,9,2,False,Layup Shot,ORL,IND,37,89,203926,0021900133,131,0021900133-131,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20191110,1,0,42
D. Augustin,2,2,False,Running Layup Shot,ORL,IND,2,20,201571,0021900133,137,0021900133-137,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,1,0,30
A. Gordon,1,2,True,Cutting Layup Shot,ORL,IND,-2,15,203932,0021900133,141,0021900133-141,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,1,0,29
T. McConnell,2,2,True,Driving Layup Shot,ORL,IND,15,21,204456,0021900133,143,0021900133-143,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,1,0,16
D. Augustin,18,2,False,Fadeaway Jump Shot,ORL,IND,83,163,201571,0021900133,144,0021900133-144,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,16-24 ft.,Right Side Center(RC),20191110,1,0,0
D. McDermott,19,2,True,Pullup Jump shot,ORL,IND,-24,196,203926,0021900133,148,0021900133-148,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20191110,2,11,49
T. Ross,20,2,True,Jump Shot,ORL,IND,125,166,203082,0021900133,150,0021900133-150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Right Side Center(RC),20191110,2,11,34
T. Warren,15,2,True,Driving Floating Jump Shot,ORL,IND,55,147,203933,0021900133,152,0021900133-152,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Center(C),20191110,2,11,18
T. Ross,17,2,True,Jump Shot,ORL,IND,-2,177,203082,0021900133,153,0021900133-153,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Center(C),20191110,2,11,0
T. Leaf,12,2,False,Turnaround Hook Shot,ORL,IND,-17,121,1628388,0021900133,155,0021900133-155,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20191110,2,10,43
M. Carter-Williams,4,2,False,Driving Floating Jump Shot,ORL,IND,-26,32,203487,0021900133,158,0021900133-158,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Less Than 8 ft.,Center(C),20191110,2,10,28
M. Bamba,9,2,False,Tip Layup Shot,ORL,IND,-63,72,1628964,0021900133,160,0021900133-160,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8-16 ft.,Left Side(L),20191110,2,10,24
M. Bamba,0,2,False,Putback Layup Shot,ORL,IND,0,-6,1628964,0021900133,162,0021900133-162,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,2,10,23
D. Augustin,2,2,True,Running Reverse Layup Shot,ORL,IND,-15,20,201571,0021900133,167,0021900133-167,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,2,10,7
T. Warren,13,2,False,Driving Floating Jump Shot,ORL,IND,41,126,203933,0021900133,171,0021900133-171,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Center(C),20191110,2,9,52
D. Sabonis,2,2,True,Putback Layup Shot,ORL,IND,-6,26,1627734,0021900133,173,0021900133-173,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,2,9,47
D. Augustin,24,3,False,Jump Shot,ORL,IND,-220,108,201571,0021900133,174,0021900133-174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191110,2,9,21
M. Bamba,26,3,True,Jump Shot,ORL,IND,119,240,1628964,0021900133,180,0021900133-180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20191110,2,9,13
D. Sabonis,2,2,False,Layup Shot,ORL,IND,-22,6,1627734,0021900133,185,0021900133-185,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,2,8,49
T. Ross,24,3,False,Jump Shot,ORL,IND,-101,226,203082,0021900133,193,0021900133-193,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191110,2,8,32
M. Bamba,3,2,True,Hook Shot,ORL,IND,-11,30,1628964,0021900133,197,0021900133-197,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,2,8,12
M. Brogdon,19,2,True,Pullup Jump shot,ORL,IND,-47,194,1627763,0021900133,198,0021900133-198,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20191110,2,7,57
D. McDermott,5,2,True,Driving Bank Hook Shot,ORL,IND,5,53,203926,0021900133,202,0021900133-202,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,2,7,34
N. Vucevic,3,2,True,Cutting Layup Shot,ORL,IND,-8,31,202696,0021900133,207,0021900133-207,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,2,7,12
D. McDermott,26,3,False,Jump Shot,ORL,IND,-149,222,203926,0021900133,209,0021900133-209,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191110,2,6,59
A. Holiday,26,3,True,Jump Shot,ORL,IND,-149,214,1628988,0021900133,220,0021900133-220,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191110,2,6,47
D. Sabonis,1,2,True,Cutting Layup Shot,ORL,IND,2,15,1627734,0021900133,224,0021900133-224,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,2,6,17
J. Isaac,25,3,True,Jump Shot,ORL,IND,-84,241,1628371,0021900133,226,0021900133-226,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191110,2,5,58
M. Brogdon,18,2,False,Pullup Jump shot,ORL,IND,165,76,1627763,0021900133,228,0021900133-228,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side(R),20191110,2,5,43
N. Vucevic,2,2,True,Cutting Layup Shot,ORL,IND,12,19,202696,0021900133,230,0021900133-230,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,2,5,33
M. Brogdon,27,3,False,Pullup Jump shot,ORL,IND,-107,257,1627763,0021900133,240,0021900133-240,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20191110,2,5,11
M. Brogdon,18,2,False,Pullup Jump shot,ORL,IND,20,183,1627763,0021900133,243,0021900133-243,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20191110,2,4,58
N. Vucevic,1,2,True,Cutting Layup Shot,ORL,IND,-5,16,202696,0021900133,245,0021900133-245,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,2,4,47
J. Sampson,9,2,True,Driving Hook Shot,ORL,IND,25,91,203960,0021900133,247,0021900133-247,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20191110,2,4,27
N. Vucevic,25,3,False,Jump Shot,ORL,IND,-160,200,202696,0021900133,249,0021900133-249,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20191110,2,4,14
E. Fournier,26,3,True,Jump Shot,ORL,IND,-65,255,203095,0021900133,253,0021900133-253,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20191110,2,3,47
A. Holiday,23,3,False,Jump Shot,ORL,IND,231,46,1628988,0021900133,255,0021900133-255,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20191110,2,3,31
A. Aminu,1,2,True,Cutting Layup Shot,ORL,IND,6,13,202329,0021900133,257,0021900133-257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,2,3,17
D. Sabonis,12,2,False,Turnaround Fadeaway shot,ORL,IND,122,22,1627734,0021900133,260,0021900133-260,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8-16 ft.,Right Side(R),20191110,2,2,56
N. Vucevic,22,2,False,Jump Shot,ORL,IND,-100,199,202696,0021900133,265,0021900133-265,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Left Side Center(LC),20191110,2,2,38
M. Fultz,3,2,True,Driving Finger Roll Layup Shot,ORL,IND,-14,27,1628365,0021900133,272,0021900133-272,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,2,2,20
T. Warren,14,2,True,Driving Floating Jump Shot,ORL,IND,-7,146,203933,0021900133,273,0021900133-273,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Center(C),20191110,2,2,2
N. Vucevic,20,2,False,Jump Shot,ORL,IND,199,55,202696,0021900133,275,0021900133-275,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Right Side(R),20191110,2,1,45
M. Brogdon,26,3,False,Pullup Jump shot,ORL,IND,-35,264,1627763,0021900133,277,0021900133-277,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Center(C),20191110,2,1,29
T. Warren,11,2,False,Fadeaway Jump Shot,ORL,IND,-11,115,203933,0021900133,280,0021900133-280,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20191110,2,1,3
D. Sabonis,0,2,True,Cutting Layup Shot,ORL,IND,-1,-1,1627734,0021900133,284,0021900133-284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,2,0,49
J. Isaac,19,2,False,Pullup Jump shot,ORL,IND,78,180,1628371,0021900133,286,0021900133-286,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side Center(RC),20191110,2,0,30
M. Brogdon,18,2,False,Pullup Jump shot,ORL,IND,9,189,1627763,0021900133,288,0021900133-288,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20191110,2,0,8
A. Holiday,3,2,True,Driving Reverse Layup Shot,ORL,IND,5,30,1628988,0021900133,292,0021900133-292,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20191110,3,11,40
A. Holiday,15,2,False,Driving Floating Jump Shot,ORL,IND,81,130,1628988,0021900133,294,0021900133-294,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Right Side(R),20191110,3,11,8
M. Fultz,24,3,False,Jump Shot,ORL,IND,127,214,1628365,0021900133,296,0021900133-296,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20191110,3,10,44
T. Warren,17,2,True,Turnaround Jump Shot,ORL,IND,68,156,203933,0021900133,298,0021900133-298,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16-24 ft.,Right Side Center(RC),20191110,3,10,25
A. Gordon,24,3,False,Jump Shot,ORL,IND,122,218,203932,0021900133,300,0021900133-300,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20191110,3,10,8
D. Sabonis,1,2,True,Cutting Layup Shot,ORL,IND,-6,15,1627734,0021900133,302,0021900133-302,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20191110,3,10,0
M. Fultz,7,2,False,Driving Floating Jump Shot,ORL,IND,-1,76,1628365,0021900133,304,0021900133-304,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Less Than 8 ft.,Center(C),20191110,3,9,45
M. Brogdon,17,2,True,Pullup Jump shot,ORL,IND,81,157,1627763,0021900133,306,0021900133-306,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side Center(RC),20191110,3,9,35
