game_id,home,away,date,home_pts,away_pts,min,home_fgm,home_fga,home_fg_pct,home_fg3m,home_fg3a,home_fg3_pct,home_ftm,home_fta,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_stl,home_blk,home_tov,home_pf,home_plus_minus,away_fgm,away_fga,away_fg_pct,away_fg3m,away_fg3a,away_fg3_pct,away_ftm,away_fta,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_stl,away_blk,away_tov,away_pf,away_plus_minus,bubble,sample,season
21900365,SAC,OKC,2019-12-11,94,93,240,39,88,0.443,10,31,0.323,6,10,0.6,6,35,41,12,8,3,15,21,1.0,34,79,0.43,13,33,0.394,12,18,0.667,7,36,43,24,8,8,15,16,-1.0,False,False,2019-20
21900366,GSW,NYK,2019-12-11,122,124,265,45,104,0.433,10,37,0.27,22,30,0.733,14,32,46,27,10,6,8,25,-2.0,43,90,0.478,12,29,0.414,26,34,0.765,12,46,58,25,5,7,18,24,2.0,False,False,2019-20
21900367,BOS,PHI,2019-12-12,109,115,240,42,91,0.462,11,31,0.355,14,17,0.824,9,24,33,24,4,7,6,25,-6.0,41,82,0.5,14,28,0.5,19,23,0.826,8,37,45,27,4,8,11,19,6.0,False,False,2019-20
21900368,SAS,CLE,2019-12-12,109,117,265,42,86,0.488,5,16,0.313,20,25,0.8,2,34,36,19,11,7,12,21,-8.0,44,96,0.458,15,45,0.333,14,20,0.7,11,39,50,22,6,3,18,22,8.0,False,False,2019-20
21900369,DET,DAL,2019-12-12,111,122,241,40,89,0.449,15,42,0.357,16,23,0.696,5,29,34,23,8,2,7,16,-11.0,45,88,0.511,16,44,0.364,16,23,0.696,11,41,52,25,4,5,11,21,11.0,False,False,2019-20
21900370,DEN,POR,2019-12-12,114,99,240,42,88,0.477,18,36,0.5,12,19,0.632,15,33,48,25,6,2,10,13,15.0,41,86,0.477,9,30,0.3,8,11,0.727,7,28,35,22,4,7,8,16,-15.0,False,False,2019-20
21900371,ORL,HOU,2019-12-13,107,130,241,40,91,0.44,15,37,0.405,12,16,0.75,13,24,37,24,3,6,6,15,-23.0,48,86,0.558,22,39,0.564,12,13,0.923,7,35,42,21,5,7,9,20,23.0,False,False,2019-20
21900372,PHI,NOP,2019-12-13,116,109,242,43,87,0.494,7,20,0.35,23,34,0.676,9,38,47,24,7,8,9,24,7.0,38,88,0.432,9,24,0.375,24,35,0.686,12,33,45,24,5,2,9,29,-7.0,False,False,2019-20
21900373,ATL,IND,2019-12-13,100,110,240,39,94,0.415,6,28,0.214,16,23,0.696,12,38,50,24,6,4,15,20,-10.0,46,92,0.5,7,22,0.318,11,15,0.733,6,40,46,28,7,0,14,21,10.0,False,False,2019-20
21900374,MIA,LAL,2019-12-13,110,113,239,39,85,0.459,10,33,0.303,22,28,0.786,5,29,34,24,8,2,8,21,-3.0,43,87,0.494,12,37,0.324,15,23,0.652,14,36,50,26,5,9,19,23,3.0,False,False,2019-20
21900375,CHI,CHA,2019-12-13,73,83,240,27,90,0.3,7,34,0.206,12,14,0.857,11,34,45,20,11,7,12,20,-10.0,30,79,0.38,6,31,0.194,17,21,0.81,11,49,60,21,9,5,20,16,10.0,False,False,2019-20
21900376,MEM,MIL,2019-12-13,114,127,241,38,98,0.388,20,49,0.408,18,23,0.783,11,34,45,27,9,5,13,26,-13.0,44,87,0.506,11,30,0.367,28,33,0.848,9,46,55,22,4,3,17,21,13.0,False,False,2019-20
21900377,MIN,LAC,2019-12-13,117,124,239,38,85,0.447,10,41,0.244,31,37,0.838,7,32,39,17,9,3,18,26,-7.0,39,79,0.494,11,25,0.44,35,39,0.897,8,37,45,16,5,2,19,30,7.0,False,False,2019-20
21900378,SAC,NYK,2019-12-13,101,103,240,39,83,0.47,17,39,0.436,6,8,0.75,8,33,41,19,0,3,13,18,-2.0,44,95,0.463,9,30,0.3,6,10,0.6,14,34,48,24,7,3,8,18,2.0,False,False,2019-20
21900379,UTA,GSW,2019-12-13,114,106,240,37,79,0.468,16,38,0.421,24,31,0.774,7,36,43,22,5,3,13,20,8.0,41,91,0.451,9,29,0.31,15,22,0.682,14,34,48,19,9,7,12,26,-8.0,False,False,2019-20
21900380,PHX,SAS,2019-12-14,119,121,266,45,103,0.437,10,40,0.25,19,26,0.731,6,53,59,29,5,5,10,24,-2.0,44,106,0.415,8,30,0.267,25,34,0.735,10,52,62,23,6,9,11,22,2.0,False,False,2019-20
21900381,TOR,BKN,2019-12-14,110,102,241,38,98,0.388,14,40,0.35,20,25,0.8,10,41,51,21,10,10,11,23,8.0,39,101,0.386,12,46,0.261,12,17,0.706,13,46,59,24,4,7,20,20,-8.0,False,False,2019-20
21900382,CHI,LAC,2019-12-14,109,106,240,40,85,0.471,14,31,0.452,15,18,0.833,12,38,50,21,12,9,17,25,3.0,35,80,0.438,10,22,0.455,26,36,0.722,8,32,40,20,9,4,15,17,-3.0,False,False,2019-20
21900383,MEM,WAS,2019-12-14,128,111,239,48,84,0.571,11,27,0.407,21,24,0.875,9,37,46,32,11,7,23,24,17.0,36,85,0.424,14,38,0.368,25,32,0.781,11,23,34,22,12,4,18,22,-17.0,False,False,2019-20
21900384,DAL,MIA,2019-12-14,118,122,265,45,101,0.446,17,44,0.386,11,17,0.647,8,40,48,30,4,3,11,27,-4.0,39,91,0.429,16,40,0.4,28,34,0.824,5,44,49,27,8,3,8,18,4.0,False,False,2019-20
21900385,MIL,CLE,2019-12-14,125,108,240,46,85,0.541,14,37,0.378,19,26,0.731,8,33,41,26,12,6,12,17,17.0,41,90,0.456,15,35,0.429,11,15,0.733,12,33,45,27,10,3,18,19,-17.0,False,False,2019-20
21900386,HOU,DET,2019-12-14,107,115,239,41,102,0.402,13,45,0.289,12,18,0.667,11,35,46,18,9,8,11,19,-8.0,41,92,0.446,12,37,0.324,21,25,0.84,11,44,55,27,6,6,14,15,8.0,False,False,2019-20
21900387,DEN,OKC,2019-12-14,110,102,240,43,85,0.506,7,27,0.259,17,23,0.739,10,34,44,30,6,3,15,23,8.0,38,81,0.469,6,23,0.261,20,23,0.87,7,30,37,22,7,3,15,23,-8.0,False,False,2019-20
21900388,NOP,ORL,2019-12-15,119,130,241,47,88,0.534,19,43,0.442,6,12,0.5,11,29,40,34,6,7,17,21,-11.0,46,89,0.517,17,34,0.5,21,26,0.808,8,31,39,32,8,2,9,15,11.0,False,False,2019-20
21900389,IND,CHA,2019-12-15,107,85,240,40,88,0.455,10,35,0.286,17,20,0.85,8,43,51,30,6,9,9,25,22.0,28,91,0.308,5,32,0.156,24,35,0.686,17,39,56,18,4,5,10,21,-22.0,False,False,2019-20
21900390,ATL,LAL,2019-12-15,96,101,240,31,86,0.36,12,42,0.286,22,25,0.88,8,34,42,18,8,5,19,27,-5.0,36,84,0.429,5,31,0.161,24,33,0.727,13,43,56,21,14,9,22,24,5.0,False,False,2019-20
21900391,BKN,PHI,2019-12-15,109,89,241,43,94,0.457,9,24,0.375,14,18,0.778,12,39,51,22,9,1,16,23,20.0,37,86,0.43,5,26,0.192,10,17,0.588,7,31,38,19,9,13,16,20,-20.0,False,False,2019-20
21900392,DEN,NYK,2019-12-15,111,105,241,44,94,0.468,10,28,0.357,13,19,0.684,17,31,48,27,5,6,9,9,6.0,44,94,0.468,8,32,0.25,9,10,0.9,14,33,47,20,9,2,11,19,-6.0,False,False,2019-20
21900393,GSW,SAC,2019-12-15,79,100,239,30,76,0.395,6,25,0.24,13,18,0.722,7,18,25,24,14,1,20,17,-21.0,38,63,0.603,10,22,0.455,14,16,0.875,4,34,38,27,9,3,27,20,21.0,False,False,2019-20
21900394,DET,WAS,2019-12-16,119,133,242,41,86,0.477,13,39,0.333,24,34,0.706,12,24,36,29,6,4,14,19,-14.0,49,88,0.557,18,34,0.529,17,21,0.81,7,28,35,31,6,5,15,27,14.0,False,False,2019-20
21900395,TOR,CLE,2019-12-16,133,113,242,52,89,0.584,16,32,0.5,13,17,0.765,6,35,41,31,7,2,7,19,20.0,44,90,0.489,12,35,0.343,13,17,0.765,9,30,39,30,6,1,10,15,-20.0,False,False,2019-20
21900396,HOU,SAS,2019-12-16,109,107,238,40,98,0.408,11,43,0.256,18,27,0.667,14,44,58,20,9,6,12,19,2.0,39,91,0.429,12,33,0.364,17,20,0.85,8,45,53,23,5,4,18,22,-2.0,False,True,2019-20
21900397,MEM,MIA,2019-12-16,118,111,240,42,86,0.488,13,36,0.361,21,30,0.7,16,29,45,28,4,6,15,20,7.0,37,81,0.457,11,24,0.458,26,31,0.839,7,28,35,22,9,7,14,26,-7.0,False,False,2019-20
21900398,MIL,DAL,2019-12-16,116,120,240,44,105,0.419,11,41,0.268,17,24,0.708,15,37,52,29,8,4,8,23,-4.0,41,88,0.466,16,41,0.39,22,27,0.815,8,44,52,27,5,6,14,23,4.0,False,False,2019-20
21900399,OKC,CHI,2019-12-16,109,106,240,35,69,0.507,16,34,0.471,23,28,0.821,9,33,42,21,8,6,26,15,3.0,43,87,0.494,9,31,0.29,11,13,0.846,5,26,31,27,17,6,13,21,-3.0,False,False,2019-20
21900400,PHX,POR,2019-12-16,110,111,240,41,90,0.456,12,34,0.353,16,19,0.842,11,33,44,31,11,5,20,21,-1.0,40,84,0.476,14,34,0.412,17,20,0.85,9,32,41,21,9,9,20,27,1.0,False,False,2019-20
21900401,CHA,SAC,2019-12-17,110,102,239,39,81,0.481,13,30,0.433,19,27,0.704,16,35,51,26,5,8,16,18,8.0,38,91,0.418,14,39,0.359,12,13,0.923,10,23,33,23,10,5,10,22,-8.0,False,False,2019-20
21900402,IND,LAL,2019-12-17,105,102,240,41,85,0.482,10,25,0.4,13,20,0.65,13,30,43,22,9,6,12,21,3.0,43,91,0.473,8,31,0.258,8,17,0.471,14,28,42,28,5,6,13,19,-3.0,False,False,2019-20
21900403,NYK,ATL,2019-12-17,143,120,242,53,95,0.558,13,28,0.464,24,31,0.774,13,42,55,30,7,6,11,21,23.0,45,99,0.455,15,43,0.349,15,20,0.75,9,27,36,20,7,3,10,21,-23.0,False,False,2019-20
21900404,NOP,BKN,2019-12-17,101,108,264,37,107,0.346,11,40,0.275,16,24,0.667,16,42,58,20,3,9,8,19,-7.0,40,96,0.417,11,39,0.282,17,23,0.739,6,48,54,25,3,10,11,22,7.0,False,False,2019-20
21900405,UTA,ORL,2019-12-17,109,102,240,42,90,0.467,15,36,0.417,10,16,0.625,10,48,58,27,3,3,14,16,7.0,42,93,0.452,7,35,0.2,11,15,0.733,4,37,41,21,6,5,3,18,-7.0,False,False,2019-20
21900406,LAC,PHX,2019-12-17,120,99,241,45,89,0.506,14,32,0.438,16,22,0.727,6,38,44,23,14,4,15,15,21.0,41,102,0.402,10,35,0.286,7,10,0.7,16,34,50,30,11,3,19,23,-21.0,False,False,2019-20
21900407,CLE,CHA,2019-12-18,100,98,242,40,74,0.541,7,26,0.269,13,17,0.765,10,38,48,25,7,3,23,21,2.0,37,91,0.407,13,37,0.351,11,18,0.611,15,20,35,25,12,3,9,20,-2.0,False,False,2019-20
21900408,DET,TOR,2019-12-18,99,112,239,39,87,0.448,6,35,0.171,15,22,0.682,10,38,48,19,7,6,15,17,-13.0,39,91,0.429,13,35,0.371,21,24,0.875,12,35,47,27,9,6,12,20,13.0,False,False,2019-20
21900409,WAS,CHI,2019-12-18,109,110,266,34,95,0.358,14,45,0.311,27,32,0.844,14,41,55,21,8,7,14,20,-1.0,39,97,0.402,11,37,0.297,21,24,0.875,11,42,53,25,10,6,15,24,1.0,False,False,2019-20
21900410,PHI,MIA,2019-12-18,104,108,240,38,90,0.422,12,39,0.308,16,18,0.889,15,26,41,24,9,5,13,17,-4.0,40,85,0.471,12,31,0.387,16,20,0.8,11,36,47,26,6,4,12,14,4.0,False,False,2019-20
21900411,MIN,NOP,2019-12-18,99,107,241,36,95,0.379,10,39,0.256,17,27,0.63,12,31,43,20,9,3,10,18,-8.0,38,86,0.442,14,33,0.424,17,21,0.81,11,44,55,23,6,4,17,19,8.0,False,False,2019-20
21900412,OKC,MEM,2019-12-18,126,122,240,46,84,0.548,7,24,0.292,27,34,0.794,6,29,35,25,6,6,12,16,4.0,50,99,0.505,10,26,0.385,12,15,0.8,15,32,47,27,5,2,13,25,-4.0,False,False,2019-20
21900413,DAL,BOS,2019-12-18,103,109,240,34,87,0.391,15,43,0.349,20,25,0.8,10,32,42,23,7,10,7,20,-6.0,35,86,0.407,12,38,0.316,27,30,0.9,14,40,54,13,3,4,15,21,6.0,False,False,2019-20
21900414,DEN,ORL,2019-12-18,113,104,241,40,84,0.476,11,27,0.407,22,25,0.88,14,38,52,28,8,3,17,17,9.0,37,87,0.425,11,29,0.379,19,21,0.905,8,27,35,25,9,5,12,19,-9.0,False,True,2019-20
21900415,POR,GSW,2019-12-18,122,112,239,44,97,0.454,9,31,0.29,25,28,0.893,14,43,57,19,6,8,10,22,10.0,41,103,0.398,16,38,0.421,14,23,0.609,17,33,50,24,7,7,8,23,-10.0,False,False,2019-20
21900416,ATL,UTA,2019-12-19,106,111,239,39,90,0.433,11,29,0.379,17,19,0.895,6,34,40,24,8,1,16,27,-5.0,39,83,0.47,6,24,0.25,27,38,0.711,13,40,53,18,8,6,18,17,5.0,False,False,2019-20
21900417,MIL,LAL,2019-12-19,111,104,241,36,77,0.468,16,39,0.41,23,32,0.719,8,32,40,22,14,7,13,25,7.0,37,80,0.463,12,35,0.343,18,23,0.783,7,31,38,24,4,6,18,24,-7.0,False,False,2019-20
21900418,SAS,BKN,2019-12-19,118,105,242,43,96,0.448,13,33,0.394,19,23,0.826,13,34,47,26,10,8,11,19,13.0,35,83,0.422,7,36,0.194,28,30,0.933,6,41,47,16,9,3,18,21,-13.0,False,False,2019-20
21900419,LAC,HOU,2019-12-19,117,122,241,43,86,0.5,16,37,0.432,15,19,0.789,7,31,38,23,10,7,18,24,-5.0,43,86,0.5,14,37,0.378,22,29,0.759,10,33,43,23,9,4,18,20,5.0,False,False,2019-20
21900420,CLE,MEM,2019-12-20,114,107,240,40,92,0.435,17,37,0.459,17,23,0.739,16,44,60,26,4,10,14,12,7.0,44,102,0.431,14,41,0.341,5,7,0.714,10,36,46,31,9,8,7,17,-7.0,False,False,2019-20
21900421,IND,SAC,2019-12-20,119,105,241,45,86,0.523,14,31,0.452,15,18,0.833,7,32,39,34,5,7,9,15,14.0,41,91,0.451,10,32,0.313,13,15,0.867,13,28,41,25,4,6,10,15,-14.0,False,False,2019-20
21900422,BOS,DET,2019-12-20,114,93,240,45,86,0.523,9,27,0.333,15,21,0.714,13,38,51,24,13,9,20,19,21.0,34,85,0.4,11,31,0.355,14,19,0.737,11,25,36,21,13,2,24,16,-21.0,False,False,2019-20
21900423,TOR,WAS,2019-12-20,122,118,242,38,78,0.487,12,30,0.4,34,44,0.773,6,36,42,26,6,3,17,25,4.0,40,87,0.46,14,39,0.359,24,32,0.75,8,31,39,24,6,1,13,28,-4.0,False,False,2019-20
21900424,MIA,NYK,2019-12-20,129,114,240,43,77,0.558,18,38,0.474,25,34,0.735,9,42,51,34,6,3,17,22,15.0,41,94,0.436,10,34,0.294,22,33,0.667,13,28,41,23,11,2,8,25,-15.0,False,False,2019-20
21900425,PHI,DAL,2019-12-20,98,117,241,38,90,0.422,10,34,0.294,12,18,0.667,11,35,46,25,9,2,15,16,-19.0,43,83,0.518,14,33,0.424,17,22,0.773,8,41,49,23,10,4,16,17,19.0,False,False,2019-20
21900426,OKC,PHX,2019-12-20,126,108,241,49,87,0.563,10,24,0.417,18,21,0.857,8,33,41,23,7,7,15,23,18.0,38,87,0.437,11,32,0.344,21,23,0.913,12,25,37,26,9,4,15,29,-18.0,False,False,2019-20
21900427,DEN,MIN,2019-12-20,109,100,240,44,89,0.494,10,28,0.357,11,12,0.917,10,34,44,27,9,5,15,22,9.0,36,87,0.414,10,42,0.238,18,27,0.667,16,30,46,20,8,8,14,15,-9.0,False,False,2019-20
21900428,POR,ORL,2019-12-20,118,103,240,42,84,0.5,17,36,0.472,17,19,0.895,11,43,54,16,4,11,20,24,15.0,39,106,0.368,7,28,0.25,18,26,0.692,18,30,48,21,14,5,10,16,-15.0,False,True,2019-20
21900429,GSW,NOP,2019-12-20,106,102,240,36,83,0.434,10,33,0.303,24,25,0.96,10,37,47,25,10,4,17,24,4.0,39,93,0.419,9,34,0.265,15,23,0.652,13,35,48,23,8,5,17,19,-4.0,False,False,2019-20
21900430,CHA,UTA,2019-12-21,107,114,241,39,85,0.459,12,29,0.414,17,22,0.773,11,25,36,20,13,4,14,25,-7.0,39,75,0.52,17,34,0.5,19,20,0.95,8,34,42,27,7,4,21,27,7.0,False,False,2019-20
21900431,BKN,ATL,2019-12-21,122,112,240,46,100,0.46,11,30,0.367,19,28,0.679,12,49,61,23,8,4,15,18,10.0,39,105,0.371,11,48,0.229,23,27,0.852,14,38,52,17,7,5,10,22,-10.0,False,False,2019-20
21900432,DET,CHI,2019-12-21,107,119,240,40,87,0.46,16,35,0.457,11,12,0.917,6,23,29,30,14,4,16,20,-12.0,40,77,0.519,18,35,0.514,21,25,0.84,11,35,46,21,8,4,18,13,12.0,False,False,2019-20
21900433,PHI,WAS,2019-12-21,125,108,240,49,94,0.521,14,33,0.424,13,21,0.619,16,37,53,28,7,4,14,26,17.0,36,88,0.409,7,31,0.226,29,34,0.853,7,31,38,18,7,3,11,21,-17.0,False,False,2019-20
21900434,NYK,MIL,2019-12-21,102,123,241,39,97,0.402,9,30,0.3,15,21,0.714,9,38,47,23,10,6,14,27,-21.0,41,85,0.482,18,43,0.419,23,35,0.657,8,44,52,26,9,14,19,16,21.0,False,False,2019-20
21900435,MEM,SAC,2019-12-21,119,115,242,40,83,0.482,15,35,0.429,24,29,0.828,8,36,44,32,8,6,14,16,4.0,43,100,0.43,11,36,0.306,18,24,0.75,18,33,51,22,10,3,12,23,-4.0,False,False,2019-20
21900436,SAS,LAC,2019-12-21,109,134,240,42,82,0.512,10,28,0.357,15,19,0.789,4,32,36,24,5,8,18,20,-25.0,54,99,0.545,12,36,0.333,14,19,0.737,13,30,43,32,11,2,11,19,25.0,False,False,2019-20
21900437,PHX,HOU,2019-12-21,125,139,240,47,91,0.516,8,28,0.286,23,30,0.767,10,31,41,26,5,1,8,18,-14.0,51,87,0.586,19,41,0.463,18,23,0.783,5,32,37,23,4,5,10,23,14.0,False,False,2019-20
21900438,POR,MIN,2019-12-21,113,106,240,40,94,0.426,13,35,0.371,20,25,0.8,12,33,45,19,9,13,14,21,7.0,38,87,0.437,15,37,0.405,15,16,0.938,7,32,39,16,8,8,16,18,-7.0,False,False,2019-20
21900439,TOR,DAL,2019-12-22,110,107,242,37,94,0.394,10,34,0.294,26,31,0.839,14,37,51,21,12,5,10,21,3.0,35,90,0.389,15,46,0.326,22,27,0.815,14,39,53,27,6,4,17,22,-3.0,False,False,2019-20
21900440,BOS,CHA,2019-12-22,119,93,239,46,88,0.523,14,32,0.438,13,16,0.813,10,47,57,25,2,9,11,24,26.0,33,82,0.402,10,34,0.294,17,23,0.739,2,25,27,26,3,5,3,17,-26.0,False,False,2019-20
21900441,MIL,IND,2019-12-22,117,89,240,44,104,0.423,15,44,0.341,14,17,0.824,16,45,61,31,10,9,9,7,28.0,37,100,0.37,12,40,0.3,3,5,0.6,10,38,48,27,7,5,13,15,-28.0,False,False,2019-20
21900442,OKC,LAC,2019-12-22,118,112,239,46,97,0.474,9,27,0.333,17,20,0.85,16,33,49,24,10,4,12,20,6.0,40,86,0.465,11,27,0.407,21,24,0.875,10,32,42,22,7,2,15,23,-6.0,False,False,2019-20
21900443,LAL,DEN,2019-12-22,104,128,241,39,83,0.47,10,29,0.345,16,22,0.727,18,27,45,18,7,9,19,25,-24.0,45,92,0.489,11,32,0.344,27,30,0.9,17,27,44,31,13,2,8,19,24.0,False,False,2019-20
21900444,CLE,ATL,2019-12-23,121,118,239,50,96,0.521,11,29,0.379,10,12,0.833,7,36,43,19,8,6,23,16,3.0,45,95,0.474,15,42,0.357,13,17,0.765,5,32,37,23,11,7,16,20,-3.0,False,False,2019-20
21900445,DET,PHI,2019-12-23,109,125,240,43,84,0.512,10,30,0.333,13,18,0.722,6,24,30,27,9,1,13,14,-16.0,52,95,0.547,12,30,0.4,9,11,0.818,17,31,48,33,8,8,12,21,16.0,False,False,2019-20
21900446,IND,TOR,2019-12-23,120,115,265,45,95,0.474,18,42,0.429,12,20,0.6,13,32,45,34,7,8,12,22,5.0,43,94,0.457,11,40,0.275,18,24,0.75,12,38,50,30,6,8,16,22,-5.0,False,False,2019-20
21900447,NYK,WAS,2019-12-23,115,121,240,44,93,0.473,15,36,0.417,12,15,0.8,11,33,44,29,4,10,14,25,-6.0,47,100,0.47,10,30,0.333,17,30,0.567,16,32,48,27,12,7,8,12,6.0,False,False,2019-20
21900448,ORL,CHI,2019-12-23,103,95,239,39,81,0.481,10,26,0.385,15,23,0.652,6,40,46,23,10,13,13,15,8.0,35,88,0.398,13,37,0.351,12,15,0.8,11,36,47,20,7,5,15,17,-8.0,False,False,2019-20
21900449,MIA,UTA,2019-12-23,107,104,240,37,90,0.411,9,25,0.36,24,27,0.889,13,43,56,16,8,3,14,16,3.0,39,90,0.433,12,36,0.333,14,18,0.778,10,35,45,17,10,6,11,21,-3.0,False,False,2019-20
21900450,MEM,SAS,2019-12-23,115,145,242,45,96,0.469,15,37,0.405,10,16,0.625,11,24,35,28,7,0,13,19,-30.0,60,89,0.674,15,24,0.625,10,14,0.714,4,42,46,36,9,4,12,14,30.0,False,False,2019-20
21900451,PHX,DEN,2019-12-23,111,113,239,42,87,0.483,13,37,0.351,14,18,0.778,9,29,38,29,10,0,17,19,-2.0,43,78,0.551,15,28,0.536,12,15,0.8,6,33,39,31,10,1,21,24,2.0,False,False,2019-20
21900452,POR,NOP,2019-12-23,94,102,239,37,91,0.407,4,29,0.138,16,18,0.889,8,40,48,17,6,6,11,17,-8.0,38,93,0.409,15,35,0.429,11,16,0.688,13,42,55,23,6,6,12,19,8.0,False,False,2019-20
21900453,SAC,HOU,2019-12-23,104,113,241,41,87,0.471,7,30,0.233,15,23,0.652,11,38,49,20,4,4,17,24,-9.0,39,87,0.448,15,39,0.385,20,23,0.87,6,33,39,18,10,3,11,22,9.0,False,False,2019-20
21900454,GSW,MIN,2019-12-23,113,104,239,38,87,0.437,12,30,0.4,25,30,0.833,13,42,55,27,11,6,19,27,9.0,35,87,0.402,11,34,0.324,23,29,0.793,9,31,40,16,10,7,16,18,-9.0,False,False,2019-20
21900455,TOR,BOS,2019-12-25,102,118,240,38,80,0.475,8,23,0.348,18,22,0.818,7,27,34,17,13,7,17,13,-16.0,46,92,0.5,14,33,0.424,12,14,0.857,13,32,45,26,7,3,19,22,16.0,False,False,2019-20
21900456,PHI,MIL,2019-12-25,121,109,239,44,101,0.436,21,44,0.477,12,15,0.8,14,35,49,29,9,7,7,12,12.0,45,95,0.474,13,33,0.394,6,8,0.75,8,39,47,23,6,6,10,15,-12.0,False,False,2019-20
21900457,GSW,HOU,2019-12-25,116,104,240,41,87,0.471,9,28,0.321,25,28,0.893,11,43,54,27,7,8,16,18,12.0,37,100,0.37,16,51,0.314,14,16,0.875,14,35,49,19,8,3,12,25,-12.0,False,False,2019-20
21900458,LAL,LAC,2019-12-25,106,111,240,39,96,0.406,12,45,0.267,16,21,0.762,12,30,42,24,11,10,13,23,-5.0,39,85,0.459,9,25,0.36,24,32,0.75,13,37,50,24,6,6,16,17,5.0,False,False,2019-20
21900459,DEN,NOP,2019-12-25,100,112,240,37,92,0.402,12,37,0.324,14,18,0.778,13,27,40,24,10,4,12,15,-12.0,41,90,0.456,18,43,0.419,12,12,1.0,14,38,52,23,9,5,18,14,12.0,False,True,2019-20
21900460,DET,WAS,2019-12-26,132,102,240,46,86,0.535,19,48,0.396,21,26,0.808,11,37,48,32,5,5,14,23,30.0,38,92,0.413,7,24,0.292,19,27,0.704,18,26,44,18,7,5,12,25,-30.0,False,False,2019-20
21900461,BKN,NYK,2019-12-26,82,94,241,21,78,0.269,13,50,0.26,27,36,0.75,9,41,50,17,3,3,13,19,-12.0,37,92,0.402,9,29,0.31,11,15,0.733,13,47,60,16,6,2,13,27,12.0,False,False,2019-20
21900462,OKC,MEM,2019-12-26,97,110,240,38,92,0.413,10,35,0.286,11,13,0.846,7,27,34,23,11,4,9,14,-13.0,46,84,0.548,10,25,0.4,8,11,0.727,8,42,50,26,6,8,15,14,13.0,False,False,2019-20
21900463,DAL,SAS,2019-12-26,102,98,241,38,90,0.422,16,40,0.4,10,15,0.667,13,39,52,22,7,3,14,11,4.0,40,83,0.482,8,29,0.276,10,15,0.667,5,40,45,18,9,7,13,16,-4.0,False,False,2019-20
21900464,SAC,MIN,2019-12-26,104,105,291,37,107,0.346,9,39,0.231,21,25,0.84,16,51,67,20,8,8,12,23,-1.0,36,104,0.346,10,46,0.217,23,29,0.793,14,51,65,23,7,5,13,20,1.0,False,False,2019-20
21900465,UTA,POR,2019-12-26,121,115,240,46,81,0.568,14,36,0.389,15,22,0.682,7,34,41,22,3,1,10,18,6.0,43,89,0.483,15,34,0.441,14,19,0.737,11,32,43,14,4,1,12,21,-6.0,False,False,2019-20
21900466,BOS,CLE,2019-12-27,129,117,241,49,95,0.516,14,40,0.35,17,19,0.895,12,31,43,28,4,10,11,23,12.0,44,85,0.518,9,23,0.391,20,29,0.69,6,32,38,22,7,3,11,17,-12.0,False,False,2019-20
21900467,CHA,OKC,2019-12-27,102,104,265,42,101,0.416,7,39,0.179,11,18,0.611,17,37,54,26,8,4,15,27,-2.0,40,89,0.449,5,31,0.161,19,31,0.613,10,39,49,19,8,4,14,23,2.0,False,False,2019-20
21900468,ORL,PHI,2019-12-27,98,97,240,37,88,0.42,10,30,0.333,14,23,0.609,10,38,48,26,4,5,15,21,1.0,35,87,0.402,10,29,0.345,17,21,0.81,7,38,45,23,10,3,15,22,-1.0,False,False,2019-20
21900469,ATL,MIL,2019-12-27,86,112,239,33,91,0.363,12,41,0.293,8,14,0.571,8,38,46,20,10,8,18,18,-26.0,46,91,0.505,11,28,0.393,9,13,0.692,6,50,56,29,9,8,18,13,26.0,False,False,2019-20
21900470,MIA,IND,2019-12-27,113,112,239,40,89,0.449,16,38,0.421,17,19,0.895,14,42,56,29,3,2,13,12,1.0,44,90,0.489,14,31,0.452,10,12,0.833,2,32,34,27,8,4,4,16,-1.0,False,False,2019-20
21900471,GSW,PHX,2019-12-27,105,96,240,38,92,0.413,9,27,0.333,20,25,0.8,11,30,41,22,10,5,10,17,9.0,35,75,0.467,7,33,0.212,19,24,0.792,11,38,49,22,6,1,26,21,-9.0,False,False,2019-20
21900472,DEN,MEM,2019-12-28,119,110,241,45,93,0.484,9,29,0.31,20,27,0.741,10,33,43,28,9,4,10,20,9.0,41,84,0.488,9,30,0.3,19,25,0.76,11,34,45,32,5,5,17,24,-9.0,False,False,2019-20
21900473,BOS,TOR,2019-12-28,97,113,240,31,78,0.397,7,32,0.219,28,36,0.778,7,24,31,18,11,4,14,17,-16.0,44,84,0.524,14,34,0.412,11,17,0.647,15,38,53,27,8,3,22,32,16.0,False,False,2019-20
21900474,NOP,IND,2019-12-28,120,98,240,43,93,0.462,18,42,0.429,16,20,0.8,11,38,49,25,9,2,12,18,22.0,33,85,0.388,6,28,0.214,26,29,0.897,12,34,46,17,6,2,18,16,-22.0,False,False,2019-20
21900475,MIA,PHI,2019-12-28,117,116,263,42,94,0.447,10,28,0.357,23,29,0.793,8,35,43,26,6,4,8,21,1.0,42,89,0.472,10,30,0.333,22,29,0.759,8,39,47,24,5,4,9,24,-1.0,False,False,2019-20
