id,full_name,first_name,last_name,is_active
101129,Luther Head,Luther,Head,False
1049,Shane Heal,Shane,Heal,False
76984,Brian Heaney,Brian,Heaney,False
76985,Garfield Heard,Garfield,Heard,False
203687,Reggie Hearn,Reggie,Hearn,False
76986,Herm Hedderick,Herm,Hedderick,False
76987,Alvin Heggs,Alvin,Heggs,False
76988,Tom Heinsohn,Tom,Heinsohn,False
76989,Dick Hemric,Dick,Hemric,False
673,Alan Henderson,Alan,Henderson,False
1538,Cedric Henderson,Cedric,Henderson,False
76990,Cedric Henderson,Cedric,Henderson,False
76991,Dave Henderson,Dave,Henderson,False
76993,Gerald Henderson,Gerald,Henderson,False
201945,Gerald Henderson,Gerald,Henderson,False
1764,J.R. Henderson,J.R.,Henderson,False
76992,Jerome Henderson,Jerome,Henderson,False
76994,Kevin Henderson,Kevin,Henderson,False
76996,Tom Henderson,Tom,Henderson,False
971,Mark Hendrickson,Mark,Hendrickson,False
76998,Larry Hennessy,Larry,Hennessy,False
76999,Don Henriksen,Don,Henriksen,False
1630565,Aaron Henry,Aaron,Henry,True
77000,Al Henry,Al,Henry,False
77004,Bill Henry,Bill,Henry,False
77001,Carl Henry,Carl,Henry,False
77002,Conner Henry,Conner,Henry,False
1627988,Myke Henry,Myke,Henry,False
77003,Skeeter Henry,Skeeter,Henry,False
202333,Xavier Henry,Xavier,Henry,False
203089,John Henson,John,Henson,False
1667,Steve Henson,Steve,Henson,False
77006,Bill Herman,Bill,Herman,False
77007,Clarence Hermsen,Clarence,Hermsen,False
1629608,Dewan Hernandez,Dewan,Hernandez,False
1627823,Juancho Hernangomez,Juancho,Hernangomez,True
1626195,Willy Hernangomez,Willy,Hernangomez,True
1914,Chris Herren,Chris,Herren,False
61,Carl Herrera,Carl,Herrera,False
200835,Walter Herrmann,Walter,Herrmann,False
1629639,Tyler Herro,Tyler,Herro,True
77010,Keith Herron,Keith,Herron,False
77011,Sidney Hertzberg,Sidney,Hertzberg,False
1628987,Kevin Hervey,Kevin,Hervey,False
77012,Fred Hetzel,Fred,Hetzel,False
77013,Bill Hewitt,Bill,Hewitt,False
77014,Jack Hewson,Jack,Hewson,False
77015,Art Heyman,Art,Heyman,False
1626209,Mario Hezonja,Mario,Hezonja,False
201579,Roy Hibbert,Roy,Hibbert,False
77016,Matthew Hickey,Matthew,Hickey,False
1628439,Isaiah Hicks,Isaiah,Hicks,False
77017,Phil Hicks,Phil,Hicks,False
201581,JJ Hickson,JJ,Hickson,False
1627741,Buddy Hield,Buddy,Hield,True
202809,Cory Higgins,Cory,Higgins,False
1848,Mike Higgins,Mike,Higgins,False
77019,Rod Higgins,Rod,Higgins,False
925,Sean Higgins,Sean,Higgins,False
77021,Kenny Higgs,Kenny,Higgs,False
77022,Johnny High,Johnny,High,False
1629312,Haywood Highsmith,Haywood,Highsmith,False
77023,Wayne Hightower,Wayne,Hightower,False
77024,Armond Hill,Armond,Hill,False
77025,Cleo Hill,Cleo,Hill,False
77026,Gary Hill,Gary,Hill,False
201588,George Hill,George,Hill,True
255,Grant Hill,Grant,Hill,False
201195,Herbert Hill,Herbert,Hill,False
201941,Jordan Hill,Jordan,Hill,False
203524,Solomon Hill,Solomon,Hill,True
201631,Steven Hill,Steven,Hill,False
238,Tyrone Hill,Tyrone,Hill,False
77027,Art Hillhouse,Art,Hillhouse,False
1626199,Darrun Hilliard,Darrun,Hilliard,False
77028,Darnell Hillman,Darnell,Hillman,False
77029,Fred Hilton,Fred,Hilton,False
2550,Kirk Hinrich,Kirk,Hinrich,False
77030,Roy Hinson,Roy,Hinson,False
1630207,Nate Hinton,Nate,Hinton,True
77031,Mel Hirsch,Mel,Hirsch,False
77032,Lew Hitch,Lew,Hitch,False
200823,Robert Hite,Robert,Hite,False
1629658,Jaylen Hoard,Jaylen,Hoard,False
202359,Darington Hobson,Darington,Hobson,False
1106,Donald Hodge,Donald,Hodge,False
101125,Julius Hodge,Julius,Hodge,False
77034,Craig Hodges,Craig,Hodges,False
77035,Adolph Hoefer,Adolph,Hoefer,False
77036,Paul 'The Bear' Hoffman,Paul 'The Bear',Hoffman,False
77037,Bob Hogsett,Bob,Hogsett,False
77038,Paul Hogue,Paul,Hogue,False
697,Fred Hoiberg,Fred,Hoiberg,False
77039,Doug Holcomb,Doug,Holcomb,False
2450,Randy Holcomb,Randy,Holcomb,False
1628988,Aaron Holiday,Aaron,Holiday,True
201950,Jrue Holiday,Jrue,Holiday,True
203200,Justin Holiday,Justin,Holiday,True
77040,Brad Holland,Brad,Holland,False
77041,Joe Holland,Joe,Holland,False
204066,John Holland,John,Holland,False
77042,Wilbur Holland,Wilbur,Holland,False
77043,Lionel Hollins,Lionel,Hollins,False
200797,Ryan Hollins,Ryan,Hollins,False
77044,Essie Hollis,Essie,Hollis,False
1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,False
1626158,Richaun Holmes,Richaun,Holmes,True
77045,Jim Holstein,Jim,Holstein,False
77046,Alvin Holt,Alvin,Holt,False
77047,Michael Holton,Michael,Holton,False
77048,Dick Holub,Dick,Holub,False
77049,Joe Holup,Joe,Holup,False
77050,Red Holzman,Red,Holzman,False
1630258,Caleb Homesley,Caleb,Homesley,False
1629756,Daulton Hommes,Daulton,Hommes,True
1532,Jerald Honeycutt,Jerald,Honeycutt,False
202715,Tyler Honeycutt,Tyler,Honeycutt,False
1967,Derek Hood,Derek,Hood,False
203918,Rodney Hood,Rodney,Hood,True
77051,Tom Hoover,Tom,Hoover,False
77052,Bob Hopkins,Bob,Hopkins,False
77053,Dave Hoppen,Dave,Hoppen,False
77054,Dennis Hopson,Dennis,Hopson,False
203816,Scotty Hopson,Scotty,Hopson,False
77055,Johnny Horan,Johnny,Horan,False
77056,Cedrick Hordges,Cedrick,Hordges,False
201143,Al Horford,Al,Horford,True
77057,Tito Horford,Tito,Horford,False
77058,Ron Horn,Ron,Horn,False
204,Jeff Hornacek,Jeff,Hornacek,False
202862,Dennis Horner,Dennis,Horner,False
109,Robert Horry,Robert,Horry,False
77060,Ed Horton,Ed,Horton,False
1629659,Talen Horton-Tucker,Talen,Horton-Tucker,True
77061,Wilmer Hosket,Wilmer,Hosket,False
77062,Bob Houbregs,Bob,Houbregs,False
2067,Eddie House,Eddie,House,False
1627863,Danuel House Jr.,Danuel,House Jr.,True
275,Allan Houston,Allan,Houston,False
780,Byron Houston,Byron,Houston,False
77064,Tom Hovasse,Tom,Hovasse,False
77065,Brian Howard,Brian,Howard,False
2730,Dwight Howard,Dwight,Howard,True
77066,Greg Howard,Greg,Howard,False
2572,Josh Howard,Josh,Howard,False
436,Juwan Howard,Juwan,Howard,False
1630210,Markus Howard,Markus,Howard,True
77067,Mo Howard,Mo,Howard,False
77069,Otis Howard,Otis,Howard,False
1128,Stephen Howard,Stephen,Howard,False
1629739,William Howard,William,Howard,False
77070,Bailey Howell,Bailey,Howell,False
77072,Bob Hubbard,Bob,Hubbard,False
77071,Phil Hubbard,Phil,Hubbard,False
201991,Lester Hudson,Lester,Hudson,False
77074,Lou Hudson,Lou,Hudson,False
1607,Troy Hudson,Troy,Hudson,False
1626273,Marcelo Huertas,Marcelo,Huertas,False
1628989,Kevin Huerter,Kevin,Huerter,True
203962,Josh Huestis,Josh,Huestis,False
1630643,Jay Huff,Jay,Huff,True
1572,Nate Huffman,Nate,Huffman,False
77076,Alfredrick Hughes,Alfredrick,Hughes,False
77077,Eddie Hughes,Eddie,Hughes,False
1630190,Elijah Hughes,Elijah,Hughes,True
77078,Kim Hughes,Kim,Hughes,False
1716,Larry Hughes,Larry,Hughes,False
1965,Rick Hughes,Rick,Hughes,False
203133,Robbie Hummel,Robbie,Hummel,False
77080,John Hummer,John,Hummer,False
2415,Ryan Humphrey,Ryan,Humphrey,False
1629353,Isaac Humphries,Isaac,Humphries,False
77081,Jay Humphries,Jay,Humphries,False
2743,Kris Humphries,Kris,Humphries,False
77082,Rod Hundley,Rod,Hundley,False
1630624,Feron Hunt,Feron,Hunt,True
2599,Brandon Hunter,Brandon,Hunter,False
77083,Cedric Hunter,Cedric,Hunter,False
201805,Chris Hunter,Chris,Hunter,False
1629631,De'Andre Hunter,De'Andre,Hunter,True
77084,Les Hunter,Les,Hunter,False
283,Lindsey Hunter,Lindsey,Hunter,False
201629,Othello Hunter,Othello,Hunter,False
1626154,RJ Hunter,RJ,Hunter,False
2212,Steven Hunter,Steven,Hunter,False
1626205,Vincent Hunter,Vincent,Hunter,False
310,Bobby Hurley,Bobby,Hurley,False
77086,Roy Hurley,Roy,Hurley,False
77087,Geoff Huston,Geoff,Huston,False
77088,Paul Huston,Paul,Huston,False
77089,Mel Hutchins,Mel,Hutchins,False
1628990,Chandler Hutchison,Chandler,Hutchison,True
77090,Joe Hutton,Joe,Hutton,False
77091,Greg Hyder,Greg,Hyder,False
1630538,Nah'Shon Hyland,Nah'Shon,Hyland,True
77092,Marc Iavaroni,Marc,Iavaroni,False
201586,Serge Ibaka,Serge,Ibaka,True
2738,Andre Iguodala,Andre,Iguodala,True
980,Zydrunas Ilgauskas,Zydrunas,Ilgauskas,False
101148,Mile Ilic,Mile,Ilic,False
101141,Ersan Ilyasova,Ersan,Ilyasova,False
77093,Darrall Imhoff,Darrall,Imhoff,False
77094,Tom Ingelsby,Tom,Ingelsby,False
204060,Joe Ingles,Joe,Ingles,True
203996,Damien Inglis,Damien,Inglis,False
201281,Andre Ingram,Andre,Ingram,False
1627742,Brandon Ingram,Brandon,Ingram,True
77095,Joel Ingram,Joel,Ingram,False
77096,Byron Irvin,Byron,Irvin,False
202681,Kyrie Irving,Kyrie,Irving,True
1628371,Jonathan Isaac,Jonathan,Isaac,True
77097,Dan Issel,Dan,Issel,False
77098,Mike Iuzzolino,Mike,Iuzzolino,False
947,Allen Iverson,Allen,Iverson,False
2767,Royal Ivey,Royal,Ivey,False
1628411,Wes Iwundu,Wes,Iwundu,True
101127,Jarrett Jack,Jarrett,Jack,False
1628935,Aaron Jackson,Aaron,Jackson,False
77099,Al Jackson,Al,Jackson,False
1517,Bobby Jackson,Bobby,Jackson,False
202132,Cedric Jackson,Cedric,Jackson,False
201616,Darnell Jackson,Darnell,Jackson,False
1627743,Demetrius Jackson,Demetrius,Jackson,False
1628402,Frank Jackson,Frank,Jackson,True
77101,Greg Jackson,Greg,Jackson,False
1630543,Isaiah Jackson,Isaiah,Jackson,True
1114,Jaren Jackson,Jaren,Jackson,False
1983,Jermaine Jackson,Jermaine,Jackson,False
754,Jim Jackson,Jim,Jackson,False
1628367,Josh Jackson,Josh,Jackson,True
1628382,Justin Jackson,Justin,Jackson,False
77103,Lucious Jackson,Lucious,Jackson,False
2739,Luke Jackson,Luke,Jackson,False
1531,Marc Jackson,Marc,Jackson,False
349,Mark Jackson,Mark,Jackson,False
77104,Michael Jackson,Michael,Jackson,False
77105,Myron Jackson,Myron,Jackson,False
77106,Phil Jackson,Phil,Jackson,False
203510,Pierre Jackson,Pierre,Jackson,False
77107,Ralph Jackson,Ralph,Jackson,False
1872,Randell Jackson,Randell,Jackson,False
202704,Reggie Jackson,Reggie,Jackson,True
77109,Stanley Jackson,Stanley,Jackson,False
1536,Stephen Jackson,Stephen,Jackson,False
77100,Tony Jackson,Tony,Jackson,False
77110,Tracy Jackson,Tracy,Jackson,False
77111,Wardell Jackson,Wardell,Jackson,False
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,True
77112,Winfred Jacobs,Winfred,Jacobs,False
2418,Casey Jacobsen,Casey,Jacobsen,False
1734,Sam Jacobson,Sam,Jacobson,False
77114,Dave Jamerson,Dave,Jamerson,False
77115,Aaron James,Aaron,James,False
203108,Bernard James,Bernard,James,False
202345,Damion James,Damion,James,False
77116,Gene James,Gene,James,False
1080,Henry James,Henry,James,False
1744,Jerome James,Jerome,James,False
1629713,Justin James,Justin,James,False
2544,LeBron James,LeBron,James,True
2229,Mike James,Mike,James,False
1628455,Mike James,Mike,James,False
1906,Tim James,Tim,James,False
1712,Antawn Jamison,Antawn,Jamison,False
1942,Harold Jamison,Harold,Jamison,False
77120,John Janisch,John,Janisch,False
77122,Howie Janotta,Howie,Janotta,False
2060,Marko Jaric,Marko,Jaric,False
77123,Tony Jaros,Tony,Jaros,False
1630610,DeJon Jarreau,DeJon,Jarreau,True
101180,Sarunas Jasikevicius,Sarunas,Jasikevicius,False
201605,Nathan Jawai,Nathan,Jawai,False
77125,Buddy Jeannette,Buddy,Jeannette,False
77126,Abdul Jeelani,Abdul,Jeelani,False
2423,Chris Jefferies,Chris,Jefferies,False
201785,Othyus Jeffers,Othyus,Jeffers,False
2744,Al Jefferson,Al,Jefferson,False
1628518,Amile Jefferson,Amile,Jefferson,False
203928,Cory Jefferson,Cory,Jefferson,False
200971,Dontell Jefferson,Dontell,Jefferson,False
2210,Richard Jefferson,Richard,Jefferson,False
1629610,DaQuan Jeffries,DaQuan,Jeffries,False
2407,Jared Jeffries,Jared,Jeffries,False
202724,Charles Jenkins,Charles,Jenkins,False
2798,Horace Jenkins,Horace,Jenkins,False
203098,John Jenkins,John,Jenkins,False
201943,Brandon Jennings,Brandon,Jennings,False
24,Keith Jennings,Keith,Jennings,False
1137,Chris Jent,Chris,Jent,False
77129,Les Jepsen,Les,Jepsen,False
201973,Jonas Jerebko,Jonas,Jerebko,False
1629660,Ty Jerome,Ty,Jerome,True
201998,Curtis Jerrells,Curtis,Jerrells,False
203511,Grant Jerrett,Grant,Jerrett,False
200817,Pooh Jeter,Pooh,Jeter,False
1630198,Isaiah Joe,Isaiah,Joe,True
2639,Britton Johnsen,Britton,Johnsen,False
200792,Alexander Johnson,Alexander,Johnson,False
1628993,Alize Johnson,Alize,Johnson,True
101161,Amir Johnson,Amir,Johnson,False
77131,Andy Johnson,Andy,Johnson,False
1533,Anthony Johnson,Anthony,Johnson,False
202356,Armon Johnson,Armon,Johnson,False
77132,Arnie Johnson,Arnie,Johnson,False
422,Avery Johnson,Avery,Johnson,False
1629168,B.J. Johnson,B.J.,Johnson,False
1627744,Brice Johnson,Brice,Johnson,False
77130,Buck Johnson,Buck,Johnson,False
1629661,Cameron Johnson,Cameron,Johnson,True
201291,Carldell Johnson,Carldell,Johnson,False
77133,Charlie Johnson,Charlie,Johnson,False
202419,Chris Johnson,Chris,Johnson,False
203187,Chris Johnson,Chris,Johnson,False
77135,Clay Johnson,Clay,Johnson,False
77136,Clemon Johnson,Clemon,Johnson,False
1626177,Dakari Johnson,Dakari,Johnson,False
683,Darryl Johnson,Darryl,Johnson,False
77138,Dave Johnson,Dave,Johnson,False
77139,David Johnson,David,Johnson,False
1630525,David Johnson,David,Johnson,True
1746,DeMarco Johnson,DeMarco,Johnson,False
77141,Dennis Johnson,Dennis,Johnson,False
2035,DerMarr Johnson,DerMarr,Johnson,False
698,Eddie Johnson,Eddie,Johnson,False
77144,Eddie Johnson,Eddie,Johnson,False
77145,Eric Johnson,Eric,Johnson,False
911,Ervin Johnson,Ervin,Johnson,False
77146,Frank Johnson,Frank,Johnson,False
77147,George Johnson,George,Johnson,False
77148,George Johnson,George,Johnson,False
77149,George Johnson,George,Johnson,False
77150,Gus Johnson,Gus,Johnson,False
77151,Harold Johnson,Harold,Johnson,False
201274,Ivan Johnson,Ivan,Johnson,False
202707,JaJuan Johnson,JaJuan,Johnson,False
1630552,Jalen Johnson,Jalen,Johnson,True
201949,James Johnson,James,Johnson,True
2207,Joe Johnson,Joe,Johnson,False
77152,John Johnson,John,Johnson,False
77153,Kannard Johnson,Kannard,Johnson,False
1629640,Keldon Johnson,Keldon,Johnson,True
2256,Ken Johnson,Ken,Johnson,False
77154,Ken Johnson,Ken,Johnson,False
1630553,Keon Johnson,Keon,Johnson,True
134,Kevin Johnson,Kevin,Johnson,False
913,Larry Johnson,Larry,Johnson,False
77156,Larry Johnson,Larry,Johnson,False
77158,Lee Johnson,Lee,Johnson,False
2669,Linton Johnson,Linton,Johnson,False
77159,Lynbert Johnson,Lynbert,Johnson,False
77142,Magic Johnson,Magic,Johnson,False
77160,Marques Johnson,Marques,Johnson,False
77168,Mickey Johnson,Mickey,Johnson,False
77161,Neil Johnson,Neil,Johnson,False
203910,Nick Johnson,Nick,Johnson,False
77162,Ollie Johnson,Ollie,Johnson,False
204179,Omari Johnson,Omari,Johnson,False
203111,Orlando Johnson,Orlando,Johnson,False
77163,Reggie Johnson,Reggie,Johnson,False
77164,Rich Johnson,Rich,Johnson,False
77165,Ron Johnson,Ron,Johnson,False
1626169,Stanley Johnson,Stanley,Johnson,True
77166,Steffond Johnson,Steffond,Johnson,False
77134,Steve Johnson,Steve,Johnson,False
201234,Trey Johnson,Trey,Johnson,False
204020,Tyler Johnson,Tyler,Johnson,False
77167,Vinnie Johnson,Vinnie,Johnson,False
202325,Wesley Johnson,Wesley,Johnson,False
203130,Darius Johnson-Odom,Darius,Johnson-Odom,False
77170,Nate Johnston,Nate,Johnston,False
77169,Neil Johnston,Neil,Johnston,False
77171,Jim Johnstone,Jim,Johnstone,False
203999,Nikola Jokic,Nikola,Jokic,True
77172,Howie Jolliff,Howie,Jolliff,False
2264,Alvin Jones,Alvin,Jones,False
77173,Anthony Jones,Anthony,Jones,False
77174,Askia Jones,Askia,Jones,False
77180,Bill Jones,Bill,Jones,False
77193,Bobby Jones,Bobby,Jones,False
200784,Bobby Jones,Bobby,Jones,False
77175,Caldwell Jones,Caldwell,Jones,False
1630637,Carlik Jones,Carlik,Jones,True
279,Charles Jones,Charles,Jones,False
77178,Charles Jones,Charles,Jones,False
1869,Charles R. Jones,Charles R.,Jones,False
2563,Dahntay Jones,Dahntay,Jones,False
1627745,Damian Jones,Damian,Jones,True
1800,Damon Jones,Damon,Jones,False
203199,DeQuan Jones,DeQuan,Jones,False
202346,Dominique Jones,Dominique,Jones,False
963,Dontae' Jones,Dontae',Jones,False
101204,Dwayne Jones,Dwayne,Jones,False
77182,Dwight Jones,Dwight,Jones,False
77183,Earl Jones,Earl,Jones,False
224,Eddie Jones,Eddie,Jones,False
77184,Edgar Jones,Edgar,Jones,False
2410,Fred Jones,Fred,Jones,False
1630529,Herbert Jones,Herbert,Jones,True
77185,Jake Jones,Jake,Jones,False
1627883,Jalen Jones,Jalen,Jones,False
2592,James Jones,James,Jones,False
1629203,Jemerrio Jones,Jemerrio,Jones,False
77186,Jimmy Jones,Jimmy,Jones,False
77187,Johnny Jones,Johnny,Jones,False
1908,Jumaine Jones,Jumaine,Jones,False
77188,K.C. Jones,K.C.,Jones,False
1630539,Kai Jones,Kai,Jones,True
203158,Kevin Jones,Kevin,Jones,False
77200,Larry Jones,Larry,Jones,False
77189,Major Jones,Major,Jones,False
2891,Mark Jones,Mark,Jones,False
90000,Mark Jones,Mark,Jones,False
1630222,Mason Jones,Mason,Jones,False
77195,Nick Jones,Nick,Jones,False
77191,Ozell Jones,Ozell,Jones,False
461,Popeye Jones,Popeye,Jones,False
77192,Rich Jones,Rich,Jones,False
77194,Robin Jones,Robin,Jones,False
77196,Sam Jones,Sam,Jones,False
2652,Shelton Jones,Shelton,Jones,False
200780,Solomon Jones,Solomon,Jones,False
77197,Steve Jones,Steve,Jones,False
203093,Terrence Jones,Terrence,Jones,False
1630200,Tre Jones,Tre,Jones,True
1626145,Tyus Jones,Tyus,Jones,True
77198,Wali Jones,Wali,Jones,False
77199,Wallace Jones,Wallace,Jones,False
77201,Wil Jones,Wil,Jones,False
77202,Willie Jones,Willie,Jones,False
77203,Willie Jones,Willie,Jones,False
203103,Perry Jones III,Perry,Jones III,False
1627884,Derrick Jones Jr.,Derrick,Jones Jr.,True
1817,Adonis Jordan,Adonis,Jordan,False
201599,DeAndre Jordan,DeAndre,Jordan,True
77205,Eddie Jordan,Eddie,Jordan,False
202366,Jerome Jordan,Jerome,Jordan,False
893,Michael Jordan,Michael,Jordan,False
674,Reggie Jordan,Reggie,Jordan,False
77208,Thomas Jordan,Thomas,Jordan,False
77209,Walter Jordan,Walter,Jordan,False
77210,Phil Jordon,Phil,Jordon,False
77211,Johnny Jorgensen,Johnny,Jorgensen,False
77212,Noble Jorgensen,Noble,Jorgensen,False
77213,Roger Jorgensen,Roger,Jorgensen,False
202709,Cory Joseph,Cory,Joseph,True
2123,Garth Joseph,Garth,Joseph,False
203126,Kris Joseph,Kris,Joseph,False
77214,Yvon Joseph,Yvon,Joseph,False
77215,Jeff Judkins,Jeff,Judkins,False
1629662,Mfiondu Kabengele,Mfiondu,Kabengele,True
77217,Edwin Kachan,Edwin,Kachan,False
77218,George Kaftan,George,Kaftan,False
77219,Ed Kalafat,Ed,Kalafat,False
1630686,Georgios Kalaitzakis,Georgios,Kalaitzakis,True
2549,Chris Kaman,Chris,Kaman,False
1626163,Frank Kaminsky,Frank,Kaminsky,True
202683,Enes Kanter,Enes,Kanter,True
77221,Ralph Kaplowitz,Ralph,Kaplowitz,False
2574,Jason Kapono,Jason,Kapono,False
77222,Tony Kappen,Tony,Kappen,False
203508,Sergey Karasev,Sergey,Karasev,False
201207,Coby Karl,Coby,Karl,False
77223,George Karl,George,Karl,False
77225,Ed Kasid,Ed,Kasid,False
2435,Mario Kasun,Mario,Kasun,False
77226,Leo Katkaveck,Leo,Katkaveck,False
77227,Bob Kauffman,Bob,Kauffman,False
201619,Sasha Kaun,Sasha,Kaun,False
77228,Wilbert Kautz,Wilbert,Kautz,False
77229,Clarence Kea,Clarence,Kea,False
77230,Michael Kearns,Michael,Kearns,False
77231,Tommy Kearns,Tommy,Kearns,False
228,Adam Keefe,Adam,Keefe,False
77233,Harold Keeling,Harold,Keeling,False
77234,Ken Keller,Ken,Keller,False
77235,Rich Kelley,Rich,Kelley,False
77236,Clark Kellogg,Clark,Kellogg,False
77237,Gerard Kelly,Gerard,Kelly,False
203527,Ryan Kelly,Ryan,Kelly,False
77238,Tom Kelly,Tom,Kelly,False
77239,Greg Kelser,Greg,Kelser,False
77240,Ben Kelso,Ben,Kelso,False
431,Shawn Kemp,Shawn,Kemp,False
1118,Tim Kempton,Tim,Kempton,False
77242,Frank Kendrick,Frank,Kendrick,False
1628379,Luke Kennard,Luke,Kennard,True
202810,D.J. Kennedy,D.J.,Kennedy,False
77243,Eugene Kennedy,Eugene,Kennedy,False
77244,Joe Kennedy,Joe,Kennedy,False
77245,William Kennedy,William,Kennedy,False
77246,Larry Kenon,Larry,Kenon,False
77247,Bill Kenville,Bill,Kenville,False
1801,Jonathan Kerner,Jonathan,Kerner,False
77248,Johnny Kerr,Johnny,Kerr,False
70,Steve Kerr,Steve,Kerr,False
77249,Jack Kerris,Jack,Kerris,False
760,Jerome Kersey,Jerome,Kersey,False
77251,Alec Kessler,Alec,Kessler,False
1930,Lari Ketner,Lari,Ketner,False
705,Randolph Keys,Randolph,Keys,False
2751,Viktor Khryapa,Viktor,Khryapa,False
467,Jason Kidd,Jason,Kidd,False
1629742,Stanton Kidd,Stanton,Kidd,False
77254,Warren Kidd,Warren,Kidd,False
203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,False
77255,Irv Kiffin,Irv,Kiffin,False
77256,Jack Kiley,Jack,Kiley,False
77257,Ernie Killum,Ernie,Killum,False
77258,Carl Kilpatrick,Carl,Kilpatrick,False
203930,Sean Kilpatrick,Sean,Kilpatrick,False
77259,Toby Kimball,Toby,Kimball,False
77260,Bo Kimble,Bo,Kimble,False
77261,Stan Kimbrough,Stan,Kimbrough,False
77262,Chad Kinch,Chad,Kinch,False
77263,Albert King,Albert,King,False
77264,Bernard King,Bernard,King,False
12,Chris King,Chris,King,False
77266,Dan King,Dan,King,False
701,Frankie King,Frankie,King,False
77268,George King,George,King,False
1628994,George King,George,King,True
1562,Gerard King,Gerard,King,False
77270,Jim King,Jim,King,False
728,Jimmy King,Jimmy,King,False
1629663,Louis King,Louis,King,True
77272,Maury King,Maury,King,False
77273,Reggie King,Reggie,King,False
1101,Rich King,Rich,King,False
351,Stacey King,Stacey,King,False
77276,Tom King,Tom,King,False
77277,Bob Kinney,Bob,Kinney,False
200814,Tarence Kinsey,Tarence,Kinsey,False
1905,Andrei Kirilenko,Andrei,Kirilenko,False
203945,Alex Kirk,Alex,Kirk,False
77278,Walt Kirk,Walt,Kirk,False
1630557,Corey Kispert,Corey,Kispert,True
77279,Doug Kistler,Doug,Kistler,False
77280,Curtis Kitchen,Curtis,Kitchen,False
1123,Greg Kite,Greg,Kite,False
954,Kerry Kittles,Kerry,Kittles,False
